exp,model1,model2,model3,mean,std
2.5774918,2.1003141,2.9729848,1.1225426,2.0652807,0.7558459
4.0,4.2524977,3.6112952,4.243174,4.0356555,0.30009228
3.199999,3.1862538,3.1730223,3.152101,3.170459,0.014060113
4.8,4.346587,4.5921755,3.9404316,4.2930646,0.26875144
3.199999,3.2204492,3.2088592,3.1664906,3.1985996,0.023192354
3.6,3.458909,3.650509,3.5259695,3.545129,0.079385005
3.0,2.6049476,2.5915887,2.4037993,2.5334451,0.09183557
1.2999429,3.2761421,2.4751549,2.3274338,2.6929102,0.41679323
4.0,3.9243193,4.075956,3.832641,3.9443052,0.1003332
4.0,3.9326744,3.9469857,3.9828203,3.95416,0.021091169
3.5000002,3.490989,3.5546129,3.5665698,3.5373905,0.033171996
3.6999998,3.6365108,3.7517407,3.65187,3.6800404,0.051085953
3.199999,3.1862428,3.2219806,3.1962714,3.201498,0.015050731
3.7999997,3.353222,3.4835842,3.3402188,3.3923416,0.06473625
3.8999999,3.8761814,3.8868392,3.8524175,3.8718128,0.014388125
4.9,4.1353755,4.608667,4.67729,4.4737773,0.24092072
2.900001,2.6385763,2.980876,3.12659,2.9153473,0.20454803
3.4000006,3.5727534,3.643202,3.4128575,3.5429375,0.09637215
3.6,3.1515458,3.3511443,3.4963248,3.333005,0.14133865
3.0,2.1940646,1.7675894,1.6472974,1.8696505,0.23459318
3.8999999,3.8348906,3.9013538,3.8883328,3.8748589,0.02875757
3.1000016,3.6381085,3.6313205,3.4731917,3.5808735,0.07619297
3.199999,3.5871696,3.5360737,3.5381873,3.5538101,0.023604468
3.8999999,3.8889954,3.9574506,3.8654191,3.9039552,0.039032392
3.6999998,3.651331,3.6744754,3.611871,3.6458924,0.025845842
3.1000016,3.378081,3.500956,2.9474807,3.2755058,0.23731132
1.700011,2.5234292,1.844312,2.0634773,2.1437395,0.28299773
3.4000006,3.369766,3.2924805,3.3951879,3.352478,0.04367574
3.1000016,2.938514,3.5182436,3.5315638,3.3294404,0.27648023
3.8999999,3.901878,3.7550108,1.4943821,3.0504236,1.10192
3.2999995,3.4028878,3.3843112,3.2804527,3.3558838,0.053874362
3.6999998,3.7036185,3.781282,3.6304352,3.7051117,0.061591968
2.4000022,2.2098372,2.134602,2.2192233,2.1878874,0.037872843
3.6999998,3.6754794,3.7111228,3.683869,3.690157,0.015215504
1.700011,2.4224455,1.6299124,2.1949186,2.0824254,0.33318487
3.5000002,3.3091228,3.3590264,3.295207,3.3211186,0.027400197
3.7999997,3.2451828,3.1819701,3.1952686,3.2074738,0.027211327
2.4000022,2.608331,1.0202589,2.7038429,2.110811,0.7721219
3.8999999,3.8432624,3.7041514,3.823762,3.790392,0.061498724
4.0,3.8377259,3.8573937,3.8870752,3.8607318,0.020284552
3.7999997,3.0704825,3.7011223,3.3055606,3.3590553,0.26022154
3.8999999,4.195921,4.255151,4.4055634,4.285545,0.08824338
3.199999,3.194687,3.195782,3.1834464,3.1913052,0.0055748755
3.5000002,2.7480383,3.2033703,2.6982734,2.8832273,0.22728512
3.0,2.5204,2.5513134,3.120468,2.7307272,0.27587718
3.8999999,3.4703429,3.7912455,3.6918797,3.6511562,0.13413534
3.8999999,3.8169327,3.828712,3.7213287,3.7889912,0.048085608
3.2999995,3.4377825,2.9622543,2.9782302,3.126089,0.22049707
4.879096,4.531188,4.519131,4.4254465,4.491922,0.04726221
4.4771214,3.9327216,3.863041,3.6619983,3.8192537,0.11477741
3.8999999,3.7976608,3.8170743,3.8561997,3.8236449,0.02434586
2.6294096,3.3173695,4.0409956,1.425024,2.9277964,1.102921
2.900001,3.601986,3.3034625,2.9934871,3.2996452,0.24843328
2.8000019,3.300521,3.085565,3.400214,3.2621,0.13129637
4.4,3.6011992,3.5525122,3.6546016,3.602771,0.04169264
4.4913616,4.477397,4.5458755,4.633029,4.5521007,0.06368879
3.199999,3.212705,3.191381,3.1593213,3.1878026,0.02194017
3.7999997,3.7327895,3.740478,3.724557,3.732608,0.0065010334
1.700011,2.600916,3.1371827,2.7752986,2.837799,0.22334616
4.69897,4.3063626,3.8557997,3.9971073,4.05309,0.18815291
3.6999998,3.8489494,3.841356,3.686615,3.792307,0.07479967
3.7999997,3.8027747,3.7492278,3.7409317,3.7643116,0.027407706
2.200002,2.0770385,2.270778,1.7259501,2.0245888,0.22549585
4.0,3.8118804,3.9298468,3.6910844,3.8109372,0.09747662
3.4000006,3.340922,3.213554,3.4095483,3.3213413,0.08120345
0.80002934,1.4069152,1.3322191,1.022253,1.2537957,0.1665411
3.2999995,3.755808,3.842336,3.8581166,3.8187535,0.044972986
3.199999,3.1539404,2.7340057,3.26896,3.0523021,0.22991565
0.80002934,2.2115479,1.6043434,1.4503638,1.7554183,0.3286011
4.0,3.8221307,3.8912063,3.9826176,3.8986514,0.065729685
3.6,3.5779939,3.63082,3.5228603,3.5772247,0.04407774
4.0,3.8948605,3.8855183,3.8447917,3.875057,0.021737903
4.0,3.957478,3.9529414,4.0130014,3.9744737,0.027306156
3.199999,3.2130637,3.1963222,3.1642134,3.1911995,0.020269308
3.0,3.105497,3.3685205,2.98747,3.1538289,0.15927312
2.8000019,3.2784333,2.7845092,3.4190989,3.1606805,0.2721217
3.4000006,3.4074745,3.3827136,3.2368205,3.342336,0.07529254
3.8999999,3.6830173,3.8819273,3.877376,3.8141067,0.09271297
3.8999999,3.829156,3.7987316,3.8251817,3.81769,0.013503278
2.0999913,3.6922727,3.1171975,3.432222,3.4138973,0.23513074
3.7999997,3.6109257,3.5477424,3.6246667,3.594445,0.033496764
3.6,3.5125613,2.745512,2.6937325,2.9839354,0.3743923
3.8999999,3.857714,3.8735192,3.8339868,3.8550732,0.016246699
0.81717235,2.1749196,2.099247,2.9503324,2.4081662,0.38461202
1.4999619,1.6676295,1.1374552,1.5862733,1.463786,0.23312879
3.6,3.5313926,3.552692,3.5203617,3.5348155,0.013418853
3.8999999,3.8761466,3.8664355,3.8427372,3.8617733,0.014032106
1.2999429,2.223651,2.2667902,2.3308516,2.2737644,0.04404143
1.8999846,2.15397,2.1344051,2.0194182,2.1025977,0.059356686
2.500003,3.4709327,3.322016,3.2647192,3.352556,0.086911894
3.7999997,3.40177,3.7075753,3.698503,3.602616,0.14206788
3.8999999,3.8979948,3.8844438,3.9383872,3.9069417,0.022913037
3.2999995,2.8551724,3.1393218,2.2001758,2.7315567,0.39324248
4.0,3.9404554,3.904888,3.8489537,3.8980992,0.037662603
3.6,3.5463052,3.4783711,3.6946366,3.5731041,0.09030072
3.4000006,3.4021304,3.5264187,3.3990424,3.4425304,0.05933132
3.5000002,3.2646203,3.2111597,3.2801595,3.2519798,0.029553095
3.1000016,3.3247454,2.693709,3.0070724,3.008509,0.2576216
1.8000294,3.2030766,3.5413773,3.4566174,3.400357,0.14372602
3.5000002,3.2616916,3.242923,3.340261,3.281625,0.04216382
3.8999999,3.8737586,3.751608,3.7205043,3.781957,0.06614386
3.4000006,3.3778574,3.3253849,3.4017925,3.368345,0.031910278
4.0,3.8104649,3.2357013,3.926842,3.6576693,0.30213538
2.3000083,3.21447,3.5519009,3.7771733,3.5145147,0.23123878
3.6,3.528189,3.5374756,2.9153266,3.326997,0.29111966
3.6999998,3.6389785,3.6337328,3.512734,3.5951483,0.058315165
5.30103,5.0708847,4.8526306,5.1640735,5.0291963,0.13051848
3.4000006,3.3147895,3.2557552,3.2585588,3.276368,0.027192349
3.8860567,4.152406,4.2715607,4.720375,4.3814473,0.2445451
3.199999,3.243461,3.2246158,3.17569,3.2145889,0.0285614
4.0,4.0120726,3.9242115,3.9486547,3.9616463,0.037026815
3.369216,3.7377877,4.0548825,3.447651,3.7467737,0.24798268
3.7999997,3.7505903,3.7003686,3.7645073,3.738489,0.027547263
4.0,3.925448,3.9389856,4.0217085,3.9620473,0.042547278
3.6,3.5724182,3.5895007,3.6299417,3.597287,0.024120621
4.4,4.38076,4.17434,4.393881,4.3163266,0.10054287
3.5000002,3.451704,3.5453188,3.432217,3.476413,0.049368832
3.1000016,1.6607373,1.7688229,2.2168798,1.8821467,0.24077007
3.2999995,3.3185155,3.3246398,3.2916386,3.3115978,0.014333155
3.6999998,3.618018,3.689178,3.6986713,3.6686223,0.03599206
5.0,4.7064486,4.7968307,4.548774,4.6840177,0.10250338
4.0,3.9382563,3.9284558,3.9439247,3.936879,0.006389785
1.690196,2.8400211,2.2924862,2.9739158,2.702141,0.29478216
3.4000006,3.5308242,3.703719,3.6508281,3.628457,0.07233485
3.199999,3.171785,3.1819522,3.1647594,3.1728323,0.0070578945
3.6,3.6021788,3.6018424,3.5854595,3.5964937,0.0078034895
3.6,3.4240947,3.3262253,3.281125,3.3438148,0.059677612
3.199999,3.208392,3.1022446,3.1381118,3.1495829,0.044087026
3.8999999,3.8440537,3.915168,3.9274554,3.8955593,0.036763605
3.8999999,3.646837,3.7819066,3.8134959,3.747413,0.0722779
4.0,3.9205134,3.8708563,3.9589171,3.916762,0.03604841
3.4000006,2.5156622,2.628182,1.8955246,2.3464563,0.3221487
1.5999922,2.0970516,2.6655543,2.726255,2.4962869,0.28338757
3.5000002,2.368203,3.0852299,3.0216203,2.825018,0.32405898
3.199999,3.5126,3.3727376,3.185175,3.3568375,0.1341427
3.6999998,3.4746647,3.8570824,3.6977105,3.6764858,0.15684108
3.6,3.5729866,3.5935748,3.5523586,3.5729733,0.01682642
4.0,3.9712298,3.961924,3.961182,3.964779,0.0045716837
3.199999,3.2249947,3.1586244,3.1764796,3.1866996,0.028042687
0.49968708,1.7116032,3.1622536,3.2965174,2.723458,0.7175859
3.4000006,3.4247468,3.4945867,3.4386363,3.4526565,0.030186431
3.199999,3.6682968,3.8321242,3.7683504,3.756257,0.067426704
3.4000006,3.4987655,3.1570988,2.8181784,3.1580143,0.27784926
3.7999997,2.889941,3.3200817,3.7468667,3.3189633,0.34983933
4.0,3.2276564,3.025291,3.143128,3.132025,0.082987525
3.1000016,3.5177555,3.4669566,3.4834876,3.4894,0.021155745
3.5000002,3.4188433,3.563018,3.4071102,3.4629905,0.07089218
2.900001,2.4933498,2.5778704,3.4539785,2.841733,0.43429595
3.1000016,2.8307703,2.7132568,3.0289972,2.8576748,0.1302968
4.0,3.90827,3.724153,3.794052,3.8088248,0.07588779
4.7,4.619856,4.665292,4.674618,4.653255,0.023921771
3.8999999,3.882979,3.7952912,3.8837261,3.853999,0.041513633
3.199999,3.2211702,3.2290637,3.1567273,3.2023203,0.032399848
2.900001,3.7576349,3.595623,3.637447,3.6635685,0.06867168
2.3000083,2.7949708,2.7924812,2.839968,2.80914,0.021822367
4.0,3.915265,3.8599706,3.923477,3.8995707,0.028201608
4.0,3.9597178,3.8667412,3.9799047,3.9354546,0.049281646
3.199999,2.5956702,2.9421303,2.6402757,2.7260256,0.15389046
3.199999,2.8720086,3.6957421,3.191773,3.2531745,0.339079
3.199999,3.2166247,3.1615913,3.1865544,3.1882565,0.022499535
1.0,2.1403217,2.7864234,2.11935,2.3486984,0.30963674
3.4000006,3.3748693,3.3644903,3.3258595,3.3550732,0.02108717
3.8999999,3.722588,3.747717,3.8276167,3.765974,0.04477902
4.0,3.9208264,3.972344,4.00824,3.967137,0.03587597
3.8999999,3.7643745,3.8514242,3.8065505,3.80745,0.035543587
3.199999,3.1941502,2.812907,2.9503245,2.985794,0.15764973
3.8999999,3.8077276,3.8436475,3.809618,3.8203309,0.016505282
2.200002,3.2809975,3.3601933,3.2782726,3.3064878,0.03799178
3.7999997,3.6927161,3.6839046,3.7770257,3.7178822,0.041975226
5.0,4.746697,3.6790824,4.948251,4.45801,0.55689746
3.4000006,3.1790485,2.8738801,3.040996,3.0313084,0.12477267
3.4000006,3.3096023,3.3766627,3.3359354,3.3407335,0.027586747
4.0,3.9259021,3.8899713,3.9382029,3.9180253,0.020463036
4.0,3.9341512,3.9801605,3.915133,3.9431484,0.027299002
3.0,3.148421,3.0043805,3.1849792,3.1125937,0.07796017
3.8999999,3.892045,3.7800105,3.9111354,3.8610637,0.057840724
3.2999995,3.2999687,3.6864383,3.5009856,3.4957974,0.1578182
3.8999999,3.9050636,3.823535,3.8518813,3.8601599,0.033794805
4.0,3.956581,3.8096225,3.6382623,3.8014889,0.13008034
3.8999999,3.8399265,3.81117,3.819516,3.8235376,0.012079241
2.200002,3.2174342,3.0177257,2.6529908,2.962717,0.2336929
3.4000006,3.395559,3.3817668,3.3507836,3.3760364,0.01872322
3.8999999,3.754078,3.6542315,3.712068,3.7067926,0.040932447
3.6,3.4196615,3.4602199,3.3663843,3.4154217,0.038425345
3.8999999,3.7070646,3.8024116,3.4063067,3.6385944,0.16880146
4.9,4.4344225,3.0569813,4.248317,3.9132402,0.6102149
3.9172492,3.860085,3.901932,3.9105842,3.8908672,0.022050953
4.2304487,3.7626548,3.854485,3.80752,3.80822,0.03749281
2.900001,3.495721,3.123846,2.410015,3.0098608,0.45050627
3.6,3.49097,3.470155,3.4891107,3.4834118,0.009404699
3.5000002,3.4333065,2.8113444,3.332643,3.1924312,0.2725848
4.0,3.5511591,3.5490742,3.8420568,3.6474297,0.13762452
4.9542427,4.7162156,4.605181,4.9643974,4.7619314,0.15016995
3.2999995,2.7745883,2.9085927,2.7471128,2.810098,0.070543796
4.0,3.735474,3.7556713,3.6456645,3.7122698,0.047813524
3.6,3.5959864,3.5882418,3.5229926,3.5690734,0.03273721
3.199999,3.1901114,3.1886938,3.187415,3.18874,0.0011013331
3.4000006,2.8016863,2.8553112,2.4930933,2.716697,0.15962006
3.8999999,3.811489,3.8510592,3.6385088,3.767019,0.092295215
3.7999997,3.6523762,3.6049175,3.533992,3.5970953,0.048645597
3.1000016,1.9349585,2.9201033,2.9399033,2.5983217,0.4691383
3.7999997,3.6706474,3.6318393,3.5917244,3.6314037,0.03222165
3.199999,3.2543538,3.190789,3.1896513,3.2115982,0.030236457
3.199999,3.222578,3.2290637,3.196127,3.215923,0.0142460875
4.0,3.8787787,3.9333434,3.9987493,3.9369571,0.04904439
3.2999995,3.247855,3.014896,3.219845,3.160865,0.10384744
4.7,4.6015162,4.726973,4.50451,4.6109996,0.091067426
3.6999998,3.5192046,3.5605536,3.4978223,3.52586,0.026038755
4.0,3.9313803,3.530658,3.6167078,3.6929152,0.17224069
4.3617277,4.3216887,4.2988877,4.2400365,4.286871,0.034400303
4.0,3.842507,3.9394999,3.9895937,3.923867,0.061056968
3.5000002,3.4502695,3.3196428,3.2776241,3.349179,0.07351138
4.0,3.7923508,3.982721,3.751039,3.8420372,0.10089824
3.5000002,3.4119601,3.4395268,3.3694446,3.4069774,0.028827077
3.8999999,3.8248744,3.8914742,3.7773557,3.8312347,0.046805292
3.199999,3.5176055,3.5101032,3.5162294,3.5146463,0.0032610234
3.199999,3.2327757,3.2037814,3.2150996,3.2172186,0.011931366
3.0,2.876404,3.4355776,3.0220263,3.111336,0.2368557
5.30103,4.584852,4.868701,4.757653,4.7370687,0.11679132
3.199999,3.1624193,2.9089122,3.1776793,3.0830038,0.12325876
3.5000002,3.0381007,3.4524496,3.0158813,3.1688106,0.20076811
3.199999,3.1928325,3.1969178,3.1780736,3.1892748,0.008093988
3.199999,3.0610075,2.8783588,3.2993064,3.0795574,0.17235097
4.0,3.9438696,3.9325182,3.9975948,3.9579942,0.028382735
2.0,1.950339,2.3879857,2.5660524,2.301459,0.25870308
2.900001,3.0694075,3.2812798,3.2322547,3.194314,0.09056157
3.0,3.1334248,1.4224999,2.9924254,2.5161166,0.7754433
3.199999,2.4960515,3.0341609,3.06214,2.8641174,0.26051244
3.8999999,3.7705905,3.6702619,3.775734,3.738862,0.048553135
3.4000006,3.6915946,3.4992645,3.5529199,3.5812595,0.081035286
2.500003,3.2627077,2.5768735,2.9056308,2.9150708,0.2800702
2.500003,3.1407378,3.2353246,2.9399073,3.105323,0.12317599
3.4000006,2.9392655,3.3510392,3.00153,3.0972784,0.18122764
3.199999,3.1818457,3.176102,3.1315992,3.1631823,0.022455368
0.5797836,4.1575775,4.0853853,4.5112214,4.2513947,0.18607408
3.199999,3.2221005,3.0936189,3.19276,3.1694934,0.05497207
3.8999999,3.768291,3.849495,3.7950444,3.8042767,0.033788037
5.0,4.828261,5.1497107,4.8730755,4.9503493,0.14215223
4.0,3.8389413,3.970609,3.8267303,3.87876,0.06513793
3.5000002,3.3917747,3.2064695,3.279048,3.2924309,0.07624006
5.0,4.850864,4.8095036,4.725298,4.795222,0.05224737
4.0,3.793034,3.7512965,3.8240814,3.7894707,0.029820953
3.8999999,3.873944,3.9273746,3.7496328,3.850317,0.0744612
6.079181,5.3805633,5.2914524,4.706717,5.126244,0.2988729
3.7999997,3.776309,3.8139002,3.7794888,3.789899,0.017020762
3.7999997,3.7668252,3.7615724,3.686482,3.7382934,0.036698774
3.4000006,3.3614397,3.3261826,3.3594725,3.3490314,0.016176634
3.8999999,3.787302,3.7044487,3.8022275,3.7646592,0.043009218
3.64836,3.2203867,2.993134,4.016336,3.4099522,0.43870026
4.69897,4.0298324,3.8614495,4.2921295,4.061137,0.17721234
0.39967373,1.4916992,1.359381,1.5046476,1.4519092,0.06564059
1.700011,3.781942,3.7492902,3.4515884,3.6609402,0.148633
3.199999,3.2095413,3.1861947,3.200775,3.198837,0.00962924
2.0999913,1.9589401,2.192652,1.9719326,2.041175,0.107241705
3.6,3.236791,3.2429757,3.3382797,3.2726822,0.04645319
4.0,3.9260862,4.051726,3.961114,3.979642,0.052938953
3.6,3.7525172,3.8127043,3.9495,3.8382406,0.08242021
2.8000019,4.162701,4.1474767,3.4665394,3.9255724,0.32464486
3.199999,3.2164454,3.202074,3.183297,3.2006054,0.013572614
3.7999997,3.7354918,3.8295856,3.9384766,3.8345177,0.08294156
4.0,3.9366765,3.9637344,3.953443,3.9512844,0.011151272
3.2999995,3.1830692,3.58273,3.3108187,3.3588727,0.1666615
3.199999,3.2861757,3.087661,3.2028127,3.1922162,0.081388906
3.7999997,3.8135004,3.8747158,3.828745,3.838987,0.02601932
3.8999999,3.7029605,3.6271045,3.891201,3.740422,0.111023314
3.7999997,2.9677029,3.010294,3.3145325,3.0975096,0.15444018
2.4000022,3.764265,3.88262,3.8011234,3.8160028,0.049450498
3.4000006,3.3646758,2.9887433,2.651496,3.0016384,0.2912972
3.2999995,3.2871833,3.2677593,3.2183855,3.257776,0.028960144
4.39794,4.4212594,4.1545873,4.3334913,4.3031125,0.11096743
3.90309,3.8560708,3.8665137,3.9712205,3.8979352,0.05199575
3.8999999,3.8602145,3.7886553,3.853025,3.8339646,0.032172903
3.4000006,2.2916937,1.925953,1.1601822,1.7926096,0.4714622
3.6999998,3.6844409,3.7561033,3.7227526,3.721099,0.029279422
3.7999997,3.119047,3.5386286,3.2567294,3.3048017,0.17463371
3.8999999,3.7349684,3.74579,3.8254097,3.7687228,0.04032646
3.6,3.429192,3.3739674,3.2174826,3.340214,0.08966492
3.6999998,3.680619,3.770204,3.730524,3.7271156,0.03665227
0.30103,3.0972717,2.908244,3.0692325,3.024916,0.08329
4.0,3.9063528,3.8152702,3.9049127,3.875512,0.04260137
3.8999999,3.792937,2.9452915,3.6842823,3.4741704,0.3765953
2.900001,3.4286551,3.307999,3.3588004,3.3651516,0.049462005
3.6,2.8332102,2.7546759,2.6711688,2.7530181,0.06616352
3.1000016,2.6242096,2.1178873,3.097997,2.6133645,0.4002016
4.0,3.941924,3.9666023,4.06113,3.9898853,0.051375054
3.8999999,3.8773122,3.8896427,3.8851976,3.884051,0.005098814
3.1000016,3.075179,3.1667385,3.1773977,3.1397717,0.045880754
3.2999995,3.2671,3.2504878,3.2494113,3.2556665,0.0080967685
3.0,3.6556838,3.3645384,3.3030586,3.4410934,0.15379997
1.5999922,1.73036,1.00839,1.0863779,1.2750427,0.32352847
4.1731863,4.3215375,4.372676,4.7318497,4.4753547,0.1825672
3.7999997,3.8191366,3.7344084,3.7426429,3.765396,0.038148794
2.0,2.1634557,2.529626,2.616024,2.4363687,0.19617546
3.5000002,3.2972872,3.2349913,3.3792295,3.303836,0.05906681
4.0,3.9546523,3.986463,4.0752316,4.005449,0.051024094
4.518514,3.8373091,4.020965,4.0218983,3.9600575,0.08679704
3.5000002,3.4934158,3.5432482,3.4166024,3.484422,0.05209258
2.409933,2.8186638,3.0449343,2.0952897,2.6529624,0.40500936
5.0,4.913556,4.7896805,4.713536,4.805591,0.082429305
3.1000016,3.1871533,3.2290637,3.1809719,3.199063,0.02136332
3.4000006,3.3519845,3.3711863,3.3906553,3.3712752,0.015787404
3.4000006,3.3945243,3.4168637,3.3869956,3.399461,0.012683471
3.6,3.4692678,3.4910307,3.5445771,3.501625,0.031644426
3.6999998,3.4921768,3.5171335,3.5049045,3.504738,0.01018921
3.8999999,3.7637453,3.8049016,3.7174752,3.7620409,0.035712034
3.8999999,3.760144,3.9317563,3.9015477,3.8644826,0.074802205
3.199999,3.1786478,3.1430593,3.1774848,3.166397,0.016509287
3.6,3.353104,3.6279922,3.3634353,3.4481773,0.12721832
3.199999,3.2101047,3.165152,3.1967547,3.1906703,0.018849365
1.4313638,3.681269,3.4780579,2.1335022,3.0976095,0.6867562
3.8999999,3.8452032,3.8481612,3.9270396,3.8734677,0.0379001
4.0,3.9355178,3.9199123,3.9556608,3.93703,0.014633394
3.199999,3.2168868,3.2290637,3.2083511,3.2181005,0.0084993355
4.0,3.8377867,3.7405362,3.483322,3.6872149,0.14954083
3.199999,3.1832125,3.1750097,3.1637115,3.1739779,0.007994599
3.6999998,3.6275425,3.0711238,3.2231307,3.3072655,0.2348183
1.5185139,1.6385242,1.3867608,0.9036925,1.3096591,0.30490753
4.0,3.9226472,3.978632,3.934101,3.9451268,0.024148798
5.0,4.608177,4.484506,4.4208097,4.504498,0.07778769
3.2999995,3.3136945,3.2720783,3.2893817,3.2917182,0.01706988
5.30103,5.3267817,5.1983633,5.1289916,5.2180457,0.0819381
2.7000024,3.115655,3.184226,3.0535693,3.117817,0.05336228
3.7999997,3.7643914,3.825739,3.7739253,3.7880185,0.026954815
4.0,3.932276,3.9476056,3.9228265,3.9342363,0.010210519
2.900001,3.3364756,3.1103635,3.7334564,3.393432,0.25754508
2.0999913,2.6991584,2.3890414,2.4061482,2.4981158,0.1423299
3.199999,3.2469218,3.1351564,3.1834233,3.1885004,0.04576905
3.2999995,3.0832071,3.3311014,3.254981,3.2230966,0.10368337
3.8999999,3.6644154,3.6763775,3.6808114,3.6738682,0.0069248597
3.7999997,3.740237,3.8286788,3.6623464,3.7437541,0.06795048
3.1000016,3.0924106,3.2290068,3.2329273,3.1847813,0.06533576
2.3000083,2.3030164,2.6001337,1.8045751,2.2359083,0.32823363
2.3000083,3.1873848,3.2136943,2.9971771,3.1327522,0.09646581
3.7999997,3.7619967,3.767888,3.7620795,3.7639883,0.0027579032
3.6,3.4305143,3.5358489,3.505475,3.4906127,0.04426817
3.4000006,3.300473,3.1356719,3.3062499,3.247465,0.07908479
3.1000016,3.3017023,3.5715637,3.54308,3.4721155,0.12106003
3.199999,3.4569252,3.4229746,3.3811426,3.4203475,0.030993812
3.8999999,3.9052024,3.9529464,3.924676,3.9276083,0.019601395
1.4999619,1.5668105,1.4710104,1.3235252,1.4537821,0.100065134
0.5998831,1.790967,1.4376972,1.0822287,1.4369644,0.2893417
4.0,3.9385734,3.861609,3.7478418,3.8493414,0.07834751
3.8999999,3.759755,3.842503,4.0083127,3.8701904,0.10334467
4.0,3.9295568,3.9590719,3.9674773,3.9520352,0.016260898
3.6,3.5410504,3.5519557,3.4908233,3.5279434,0.026622603
2.0999913,2.429618,3.1854355,2.1672294,2.5940943,0.43164435
3.8999999,3.7575998,3.8555393,3.8945076,3.8358822,0.057594772
2.1760912,3.0322444,3.2848902,2.4977438,2.9382927,0.32814634
3.7999997,3.6880546,3.8585827,3.7048244,3.7504873,0.07674105
2.3000083,3.1483722,3.0339115,3.1308625,3.1043818,0.050340332
3.7999997,3.6431992,3.8398485,3.7717392,3.7515955,0.08153552
3.6,3.7526536,3.6969645,3.9267597,3.792126,0.0978775
3.6999998,3.505273,3.4007273,3.2827542,3.3962514,0.09089808
3.7999997,3.562708,3.4359894,3.290018,3.4295719,0.1114176
1.7075702,2.1362553,1.6871746,1.4628587,1.762096,0.27997103
3.4000006,3.5639164,3.5505986,3.1406593,3.4183915,0.19646153
3.1000016,3.1533215,3.092612,3.1260967,3.12401,0.024828421
3.199999,3.2038562,3.2236872,3.195421,3.207655,0.0118481
3.7999997,3.760849,3.7809412,3.781157,3.7743156,0.009522841
3.7999997,3.6777298,3.5611653,3.6327398,3.6238785,0.047998026
4.69897,4.1939464,4.5296774,4.509725,4.411116,0.1537782
3.5000002,3.6430416,3.708746,3.6479292,3.6665723,0.029887993
3.6,3.4614956,3.5153072,3.257006,3.4112694,0.111271076
3.3986337,3.8216615,3.7696571,3.9327545,3.8413575,0.06802522
4.0,3.821062,3.87822,3.9084141,3.8692322,0.03622322
3.6,3.4942355,3.5389583,3.6634452,3.5655463,0.07159225
2.3000083,3.146165,3.0609334,3.2900484,3.1657155,0.0945519
4.60206,4.341258,4.1519785,4.3608575,4.284698,0.09418736
3.6999998,3.5702083,3.7068,3.5827808,3.6199296,0.061640628
3.5000002,2.8697639,3.355678,3.0125191,3.0793202,0.20391986
1.8000294,2.1654906,2.1444151,1.8984995,2.0694685,0.12119908
3.9542425,3.2211668,3.3733735,3.1992044,3.2645817,0.07744825
3.199999,3.2579272,3.1125157,3.180086,3.1835096,0.059413336
