exp,model1,model2,model3,mean,std
5.0,5.0793457,5.020359,5.028208,5.0426373,0.02615364
6.4202166,6.3391685,6.2982583,6.487918,6.3751144,0.08149355
5.0,5.090383,5.09329,5.0729074,5.085527,0.009001781
5.920819,5.489751,5.887233,5.5552573,5.6440806,0.17400214
6.4436975,6.2270675,5.793896,6.03829,6.019751,0.17732663
5.0,5.1167345,5.073445,5.0348577,5.0750127,0.033444416
5.0,5.0465407,5.027318,5.0403132,5.0380573,0.008008132
5.0,5.070658,4.996517,5.088683,5.051953,0.039883655
6.4202166,6.431357,5.7221475,5.4016056,5.8517036,0.43026
5.0,5.2624183,4.9521914,5.038534,5.084381,0.13073294
5.0,5.0682664,5.0564365,5.027369,5.05069,0.017183522
5.0,5.0589085,4.992002,5.0382395,5.029717,0.027971381
5.0,5.075816,5.0000997,5.0730085,5.0496416,0.035050083
5.0,5.096532,5.0005956,5.020345,5.039158,0.0413632
5.0,5.077846,4.998629,4.94952,5.008665,0.052867305
5.0,5.0617685,5.0000706,5.043603,5.035147,0.025887994
5.0,4.9859586,5.0228033,5.04951,5.019424,0.02605457
8.769551,5.894387,7.3775883,7.418966,6.8969803,0.70914185
5.7212462,5.6679106,5.4732046,5.5241013,5.5550723,0.08244999
5.0,5.1364565,5.0825863,5.0133047,5.0774493,0.05040756
5.0,5.187914,5.1493735,5.5050817,5.28079,0.15937692
5.0,5.0662546,4.996268,5.049025,5.0371823,0.029773854
5.0,5.2190027,5.0103955,5.0712504,5.1002164,0.08759187
5.0,5.0853276,5.000484,4.982932,5.0229144,0.04471062
5.0,5.2247076,5.099765,5.009397,5.11129,0.08827714
5.0,5.0839243,4.9767995,5.0582805,5.0396686,0.0456709
5.0,5.1650863,5.696308,4.9935536,5.2849827,0.29916254
5.8860564,6.726774,6.494743,6.581297,6.6009383,0.09573911
5.0,5.0291,5.2849803,5.270124,5.1947346,0.11727842
7.091515,5.9391317,6.2972727,5.557678,5.9313607,0.30198818
6.318759,5.9906006,6.3680716,5.733653,6.030775,0.2605535
6.0409584,6.1590633,6.0318117,5.6449394,5.945272,0.21862869
6.4436975,5.147915,5.4956036,5.166908,5.270142,0.15961379
5.0,5.1344633,5.2552876,5.041712,5.1438212,0.08744268
5.0,5.124736,5.0415654,5.0177326,5.0613446,0.045868177
5.0,6.164354,4.9291177,7.0025945,6.032022,0.85164946
5.0,5.1997375,5.021613,5.118997,5.113449,0.07282473
5.0,5.148636,5.0227394,5.047365,5.0729136,0.054479454
5.0,5.1280203,4.9989796,5.0234156,5.0501385,0.055967025
5.0,5.040143,5.0176306,5.0151587,5.0243106,0.011240494
5.2596374,5.144662,5.2140584,5.377752,5.245491,0.09771974
5.0,5.11043,4.9722524,5.0815525,5.0547447,0.059510417
7.5228786,6.4087267,7.8979254,7.07055,7.125734,0.60921377
5.0,4.925241,4.964208,5.021034,4.970161,0.039333116
7.2676063,8.072405,7.9715466,8.522537,8.188829,0.23953244
5.0,5.030512,5.1436114,5.113368,5.0958304,0.047809023
5.69897,5.188547,5.5116944,5.0628695,5.25437,0.18905108
5.0,5.2362576,5.0420017,5.0886803,5.122313,0.082793765
5.0,5.2166595,5.025751,5.101598,5.1146693,0.07848422
9.275724,7.8947268,6.4808617,5.895022,6.7568703,0.8393809
5.0,5.194137,5.029577,5.0377164,5.0871434,0.0757289
5.0,5.118411,4.9935937,5.042255,5.05142,0.051366925
5.0,5.074192,4.99537,5.024305,5.0312886,0.03255575
5.0,5.07691,5.0055327,5.0263486,5.036264,0.029971233
5.0,5.074848,4.9954453,5.0375576,5.03595,0.032436024
5.0,5.1176825,5.002844,5.1007605,5.0737624,0.050620504
5.0,5.1076174,5.029281,5.326292,5.1543965,0.12568508
6.070581,5.5020227,6.4538717,6.494637,6.150177,0.45861644
5.7447276,5.355944,4.996353,5.2818513,5.2113824,0.15502854
5.0,5.092731,5.005591,4.995497,5.031273,0.043652266
5.0,5.050005,4.9820147,4.987419,5.0064797,0.030856075
5.0,5.0619,4.9915957,5.0641713,5.0392222,0.033689894
5.251812,5.07645,5.1029754,5.1065946,5.0953403,0.013438762
5.0,5.0835395,5.0146294,5.0579443,5.0520377,0.028440781
5.0,5.0655193,4.999074,5.063104,5.042566,0.030769177
5.0,5.077195,5.0606856,5.008224,5.048702,0.02940485
5.0,5.360902,5.287666,5.0282364,5.225601,0.14272486
6.5850267,6.9070168,5.806492,6.591946,6.4351516,0.462765
5.3467875,5.1146307,5.0092926,5.0402393,5.054721,0.044206448
5.0,5.0603037,5.0333595,5.0213375,5.0383334,0.016292056
5.0,5.0167675,5.072945,5.0104613,5.0333915,0.028087
5.0,4.959212,5.0106754,5.0865517,5.0188127,0.052303746
5.0,5.073498,4.985915,5.0731926,5.044202,0.041215084
5.0,5.3732595,5.055007,5.4856596,5.304642,0.18238547
7.7695513,6.389976,7.118755,7.3075857,6.938772,0.39564058
5.0,5.9859037,5.669618,5.5063405,5.7206206,0.19907482
5.0,5.059169,4.974879,5.044324,5.026124,0.03673903
5.0,5.032013,5.026182,5.028476,5.0288906,0.0023983512
5.0,5.0631847,4.9866543,5.03953,5.0297894,0.031993553
5.0,5.0666575,5.014764,5.051376,5.0442657,0.021773908
5.0,5.056881,5.0083246,5.1007123,5.055306,0.03773355
6.5086384,6.719026,6.281806,5.749438,6.2500896,0.39646757
5.0,5.0949163,5.159036,5.088334,5.114095,0.031891238
5.0,5.065477,4.9953446,5.0458503,5.0355573,0.02954198
5.0,6.716935,5.026515,5.1660576,5.6365027,0.7661022
5.0,5.091859,4.9907403,5.0534897,5.045363,0.041679524
5.0,5.1029778,4.9986815,5.0595827,5.0537477,0.042778216
5.958607,6.7592993,7.8520265,6.4209404,7.0107555,0.6106961
5.0,5.17067,5.0656734,5.057505,5.0979495,0.05152919
5.0,5.176176,5.895142,6.509346,5.8602214,0.5448242
5.0,5.0607347,4.9907546,5.0215716,5.0243535,0.028636921
5.0,5.0715566,4.99738,5.0481377,5.039025,0.030960556
5.0,5.0684834,4.9954696,5.055653,5.039869,0.031828854
5.0,5.0663233,5.0873904,5.0398083,5.064507,0.019467724
5.0,5.433719,5.638386,5.031067,5.367724,0.25229028
5.0,5.062249,5.0196743,5.0368395,5.0395875,0.017489415
5.0,5.0788193,4.9927344,5.010994,5.027516,0.037034944
5.0,5.0908184,4.996967,5.024412,5.0373993,0.039399877
5.0,5.054745,4.986904,5.0241585,5.021936,0.027740547
5.0,5.0767794,4.9954395,5.0293546,5.033858,0.033359174
5.0,5.088328,5.0240912,5.0135813,5.0420003,0.033038463
5.0,5.091469,5.002983,5.0032415,5.0325646,0.04165178
5.823909,6.236291,5.1278024,5.3321133,5.5654025,0.48166692
5.0,5.122388,4.9913316,4.9799633,5.0312276,0.064626925
5.0,5.08393,5.020017,5.0453396,5.0497622,0.026279062
5.0,5.0715594,5.008207,5.0270176,5.0355945,0.026565159
5.0,5.0719347,5.060772,5.0981035,5.0769367,0.015645593
6.031517,5.798102,5.9360423,5.829919,5.854688,0.058974627
5.0,5.125538,5.0489216,5.234345,5.136268,0.07607808
5.853872,5.8687525,5.954436,6.303646,6.0422783,0.18809628
5.0,5.1057844,4.9974165,5.0314794,5.0448933,0.045246396
5.0,4.977453,5.0967903,5.002347,5.0255303,0.05140318
5.0,5.0607595,5.136537,5.089876,5.095724,0.031211203
5.0,5.0540285,5.0104985,5.2624035,5.108977,0.10993489
5.0,5.1222315,5.0397177,5.107595,5.089848,0.03594762
5.0,5.089718,4.9852743,5.0193596,5.0314507,0.04348761
6.552842,5.2771254,5.0877805,5.2446475,5.2031846,0.08267309
5.0,5.077781,5.000402,5.0318522,5.0366783,0.031773735
5.0,5.0081825,5.0034413,5.014928,5.0088506,0.0047130887
5.0,5.0682054,5.059328,5.218548,5.1153603,0.07305446
5.0,5.0570073,5.0300393,5.074672,5.053906,0.018352775
5.0,5.0683174,4.971543,5.0392313,5.026364,0.040542226
5.0,5.060313,5.0112104,5.0649023,5.0454755,0.024301257
5.0,5.048218,5.0165963,5.0400615,5.0349584,0.013404208
5.0,5.068964,4.993154,5.0553317,5.03915,0.032996714
5.1366773,5.071329,5.0873337,5.0271826,5.0619483,0.02543667
5.0,5.070392,4.9901347,5.0406394,5.033722,0.033128038
5.0,5.1499395,5.0245466,5.0478587,5.0741153,0.05445419
6.6197886,6.632695,6.5605903,6.4650927,6.552793,0.06864525
6.823909,6.047494,6.6580687,6.39845,6.368004,0.250194
5.0,7.0360527,5.826275,6.873712,6.57868,0.53614277
5.0,5.1015015,5.0128226,5.0738263,5.062717,0.037045468
7.6382723,7.661601,8.156525,7.8762116,7.898113,0.20264432
7.79588,5.3854494,6.917528,7.2403536,6.514444,0.80912507
5.0,5.073059,5.003943,5.0421286,5.03971,0.028268306
6.1487417,5.1114388,5.014834,5.035201,5.0538244,0.041579235
5.0,5.179249,5.0418878,5.100935,5.107357,0.056260984
5.0,5.260607,5.2158546,5.10831,5.194924,0.063912086
7.7447276,6.980627,7.495194,6.521143,6.9989877,0.39786655
5.0,5.085141,5.0158362,5.101321,5.067433,0.037077475
5.0,5.105175,5.0738616,5.0490108,5.076016,0.022979507
5.0,5.127515,5.044675,5.271429,5.147873,0.09368459
5.7212462,5.7893972,5.809371,5.6660156,5.754928,0.0633971
6.6777806,7.2250137,6.755711,6.888117,6.95628,0.19756176
5.0,5.0372834,5.027318,5.0601187,5.0415735,0.013730108
5.0,5.1030016,5.0096326,5.433156,5.18193,0.18168709
6.0,7.1784916,6.1874285,8.025785,7.130568,0.7512708
5.0,5.085778,5.0430946,5.038868,5.0559134,0.021187862
5.958607,5.500432,5.4611073,5.4196033,5.4603806,0.03300216
5.0,5.1124134,4.9996486,5.100731,5.070931,0.0506294
5.0,5.21986,4.9806585,5.073419,5.0913124,0.09846988
5.0,5.064049,4.990697,5.0435166,5.0327544,0.030897658
5.0,5.2965355,5.0426497,5.1522493,5.1638117,0.10397037
5.958607,5.888151,5.444391,5.2514853,5.5280094,0.26655814
5.0,5.034309,4.9928007,5.5586233,5.1952443,0.25750592
6.6575775,5.088148,5.0988927,5.0466924,5.077911,0.022506537
5.0,5.0801477,5.005265,5.0445457,5.0433197,0.030582946
5.7695513,5.19915,5.7034407,5.871024,5.591205,0.28554195
5.0,5.0350823,5.028775,5.036867,5.033575,0.0034712248
5.0604806,5.119588,5.0439925,5.1095095,5.0910296,0.03351402
7.275724,5.2350616,5.1869135,5.2265453,5.2161736,0.02098003
5.0,5.0535727,5.0288067,5.032586,5.038322,0.010893794
5.0,5.0680456,5.083531,5.0294642,5.060347,0.022734018
5.2441254,5.3890514,5.37192,5.3892555,5.383409,0.008124316
6.30103,5.384043,5.478999,6.866705,5.909916,0.67766184
6.2596374,5.53368,6.518748,5.840959,5.9644623,0.41152516
5.0,5.0699053,4.9938917,5.083064,5.0489535,0.039303556
5.0,5.0473156,4.9990964,5.05951,5.0353074,0.026084548
5.0,5.078989,5.0438833,5.046869,5.05658,0.01589211
6.5086384,6.145521,6.413582,5.908496,6.155866,0.20633018
5.8860564,5.065021,5.1520295,5.056758,5.0912695,0.043096054
6.468521,7.8010006,7.5175247,7.541176,7.6199,0.1284207
5.0,5.2586575,5.071532,5.245925,5.192038,0.085369214
5.0,5.0735216,5.0094876,5.048164,5.0437245,0.026329575
5.0,5.031062,4.9937363,5.020887,5.0152283,0.015754757
5.0,5.057975,4.9735417,5.056878,5.029465,0.03954617
6.49485,6.5963163,7.555345,6.828952,6.993538,0.4084527
5.0,5.114567,5.0130916,5.045273,5.057644,0.04234057
6.275724,7.0951138,6.8433843,6.8899813,6.9428267,0.109350786
5.0,5.109387,5.0654287,5.0362034,5.0703397,0.030078182
6.2596374,5.3464713,5.102064,4.9938307,5.1474557,0.14749944
5.455932,5.088828,5.281481,5.121028,5.163779,0.084259525
5.0,5.573166,5.549384,5.5232825,5.5486107,0.020372137
5.0,5.060874,5.004917,4.9730406,5.0129437,0.036304254
5.0,5.053175,5.009784,5.050407,5.037789,0.01983438
5.0,5.06124,4.9968114,5.0248113,5.027621,0.026377875
6.6382723,5.0546827,5.103442,5.0262985,5.0614743,0.031857833
5.0,5.0822906,5.0031896,5.048418,5.0446324,0.03240362
5.6777806,5.668137,5.1888967,5.681486,5.5128403,0.22912733
5.0,5.324435,4.996156,5.047078,5.122556,0.14425561
5.0,5.052368,5.0042295,5.0362797,5.030959,0.020009378
5.0,5.068799,5.0074277,5.0204744,5.0322337,0.02639849
5.0,5.084161,5.023045,5.048532,5.051913,0.025064649
5.0,5.0953074,5.0026827,5.0338035,5.0439315,0.03848601
5.0,5.081499,5.0260673,5.023772,5.0437794,0.026688334
7.5086384,6.401636,6.4568644,6.3777924,6.412098,0.033117745
5.0,5.839812,5.204734,5.343594,5.4627132,0.27260843
5.0,5.7107735,5.3475313,5.2592025,5.439169,0.19540933
5.0,5.1055927,5.181071,5.1146474,5.13377,0.033650156
5.7447276,6.2207494,5.7917833,6.372616,6.128383,0.2459543
5.0,5.059951,4.9923863,5.110632,5.054323,0.048437312
5.0,5.038416,5.044834,5.0412197,5.04149,0.0026271876
5.0,5.05079,5.0098867,5.022766,5.0278144,0.017075876
7.086186,6.4473944,6.5647583,6.636877,6.5496764,0.07808763
5.5228786,5.5538616,5.1765876,5.1330585,5.287836,0.18894611
5.920819,5.24395,5.039816,5.88386,5.3892083,0.35956246
6.4436975,6.813796,5.969066,6.2761765,6.3530126,0.3491132
5.0,5.0697274,4.998217,5.0215344,5.0298266,0.029776923
5.0,5.0843096,5.0195994,5.082329,5.062079,0.030048661
5.0,5.0879927,5.002186,5.044053,5.044744,0.035033904
5.0,5.0602136,5.074972,5.110029,5.081738,0.020892352
6.1739254,6.139037,7.1687355,6.6815443,6.6631055,0.42057475
5.5686364,6.1809883,5.8173337,6.2094474,6.0692563,0.17851478
5.0,5.0852623,5.004975,5.059491,5.049909,0.033470146
5.0,5.1508436,5.039552,4.987947,5.059448,0.06797401
5.0,5.881318,5.1021457,5.747465,5.5769763,0.34017372
5.0,5.0533133,4.9952703,5.0513005,5.0332947,0.026899882
5.29243,5.0757804,4.93749,5.008068,5.007113,0.05646086
5.0,5.302367,5.449011,5.3240976,5.358492,0.06461844
5.0,5.062614,4.998683,5.0371046,5.0328,0.026276564
5.0,5.0649967,5.0035663,5.0422974,5.0369534,0.025361957
5.0,5.055749,4.9902835,5.097978,5.0480037,0.044305958
5.0,4.943989,4.952461,5.0403113,4.9789205,0.043547582
6.0,5.442832,5.495117,5.5347533,5.4909005,0.03764497
5.0,5.0881424,5.013493,5.1666656,5.0894337,0.06253907
5.0,4.9764156,5.010313,5.085493,5.024074,0.045581385
6.4436975,6.2492666,6.641492,5.9547186,6.281826,0.28131768
5.0,5.0605726,5.005981,5.0241365,5.03023,0.022699637
6.5086384,5.981159,6.4524565,6.124675,6.1860967,0.19724736
5.0,5.087895,4.9773374,5.059103,5.0414453,0.046830155
5.0,5.0722427,4.9906974,5.0505853,5.037842,0.034488726
6.075721,5.6521063,5.72746,6.428261,5.935942,0.34947833
5.7212462,5.6544285,5.847423,5.821791,5.7745476,0.08557919
5.0,5.009204,5.07022,5.0662003,5.0485415,0.027864162
5.0,5.121956,5.0012817,5.193403,5.105547,0.07928668
5.0,5.3584366,5.0276275,5.014302,5.1334553,0.1591788
5.0,5.0834937,5.0025206,5.036199,5.0407376,0.033212572
5.0,5.0648174,4.9900384,5.0437284,5.032861,0.03148062
5.0,5.024663,5.039047,5.0402093,5.0346394,0.0070705423
5.0,5.1587634,5.231802,5.085107,5.1585574,0.059888218
5.5228786,5.216689,5.4535484,5.3739786,5.348072,0.0984173
5.0,5.205529,5.0570784,5.042643,5.10175,0.07361908
5.0,5.118557,5.01436,5.0243583,5.0524254,0.04694013
5.0,5.155994,5.0511823,5.1462297,5.117802,0.047275607
5.0,5.0984426,4.9892673,5.057586,5.048432,0.045038167
5.0,5.002604,4.9821444,5.0068355,4.997195,0.010781431
5.0,5.106299,4.981404,5.047685,5.0451293,0.051020227
6.3665314,6.310251,5.656404,5.4011555,5.7892704,0.3828436
5.0,5.063737,5.0258293,5.0230165,5.0375276,0.018568356
5.0,5.053666,5.0176654,5.042793,5.0380416,0.015076355
5.0,5.0637655,5.0980487,5.132147,5.0979867,0.027916588
5.0,5.0612154,5.0773973,5.0554523,5.064688,0.009289487
5.0,5.046792,4.9926286,5.0445447,5.0279884,0.025020024
5.0,5.079623,5.1190286,5.0638905,5.0875144,0.023191262
5.0,5.0791836,5.028898,5.079982,5.062688,0.023895327
5.0,5.573166,5.549384,5.5232825,5.5486107,0.020372137
5.0,5.0583625,5.0207996,5.0255494,5.034904,0.016700717
5.0,5.048667,5.008454,5.0331044,5.030075,0.016556092
5.0,5.0655303,4.9974093,4.984948,5.0159626,0.035416923
5.0,5.533911,6.1770067,5.8167024,5.8425403,0.26317757
5.0,5.125495,5.1362696,5.010764,5.0908427,0.05679483
5.0,4.9894495,5.015473,5.0054994,5.0034738,0.010720106
6.0,7.033003,5.1542315,6.766226,6.31782,0.8299583
5.0,5.0487385,5.018789,5.1053367,5.0576215,0.035886966
5.0,5.0887156,4.9902997,5.014737,5.031251,0.04184054
5.0,5.1210203,5.3454947,5.216299,5.2276044,0.09198933
5.0,4.922206,4.986197,5.0003858,4.9695964,0.03400697
5.0,5.0594378,5.019187,5.028145,5.0355897,0.017254999
5.920819,5.0784473,5.0473638,5.1790366,5.101616,0.05619622
5.0,5.1400223,5.109808,5.08514,5.1116567,0.022443611
5.0,5.0431995,5.001573,5.077777,5.04085,0.031154417
6.30103,5.543935,6.580275,6.2263775,6.116863,0.43011272
5.0,5.717862,5.885981,4.947061,5.5169683,0.40878808
5.0,5.079907,5.0248647,5.130016,5.0782623,0.042943534
6.823909,6.7984467,6.4734325,6.937686,6.7365212,0.19452307
5.0,5.064266,4.998465,5.0444818,5.0357375,0.02756558
5.0,5.0708427,5.020792,5.12705,5.072895,0.043403875
6.853872,5.7022705,5.435541,5.5443416,5.560718,0.10950578
5.0,5.1765957,5.1355405,5.030536,5.114224,0.061504126
6.055517,5.714533,5.366292,5.007328,5.362718,0.28872624
5.6382723,5.3788996,5.31785,5.2188854,5.3052115,0.06593395
5.0,5.048319,5.222342,5.1948814,5.1551805,0.07638989
8.337242,7.614952,6.748651,6.7100935,7.024565,0.417763
5.0,5.237111,5.185418,5.08483,5.1691194,0.06322777
5.0,5.731147,5.0290246,5.0846233,5.2815986,0.31868818
5.0,5.096883,4.9250183,4.918947,4.980283,0.08248592
7.468521,5.944234,5.5578732,5.467697,5.6566014,0.20669182
5.0,5.104854,4.976764,5.072386,5.051335,0.054369826
5.0,5.1096554,5.008165,5.0117493,5.04319,0.04702101
5.0,5.0726833,4.988923,5.0507493,5.037452,0.035464168
5.49485,5.9315577,5.8618627,6.2837076,6.0257096,0.18463783
5.236572,6.9092455,6.829118,6.399679,6.712681,0.22372994
5.0,5.095273,5.059689,5.0949,5.0832877,0.01668725
5.0,5.111216,5.138446,5.0974326,5.1156983,0.0170409
5.0,5.01092,4.9913197,5.0133934,5.005211,0.009874451
5.920819,6.1931834,5.579446,5.434375,5.735668,0.32888868
5.0,5.68479,5.201372,5.3684864,5.418216,0.20046285
5.0,5.072067,5.0471435,5.04061,5.0532737,0.013554007
5.0,5.037468,5.113094,5.0811152,5.077226,0.030996405
5.6197886,5.149602,5.05373,4.994831,5.0660543,0.06378308
6.4317985,6.0129414,7.0257406,6.4748263,6.504503,0.41400573
5.0,5.1714087,5.4488254,5.1952353,5.271823,0.12553692
5.0,5.073887,5.0124927,5.029578,5.038653,0.025872385
5.0,5.0630245,4.9861217,5.0360384,5.028395,0.031857293
6.1079054,5.0836797,5.077752,5.0912004,5.084211,0.0055030463
5.0,5.0489993,5.0047894,5.012278,5.0220222,0.019319104
5.0,5.103366,5.091497,5.0884037,5.094422,0.0064490098
5.0,5.0038695,5.086633,5.4793353,5.1899457,0.20739989
7.017729,6.8735332,6.773877,6.520548,6.7226524,0.14858808
5.0,5.1928864,5.0967145,5.0652213,5.118274,0.054302864
5.387216,5.1469374,5.0327053,5.05116,5.0769343,0.0500698
5.6777806,5.8404646,5.951137,5.931785,5.9077954,0.048261248
6.8860564,6.6320353,6.2376323,6.442401,6.4373565,0.16105385
5.0,5.1440926,5.019296,5.0269127,5.063434,0.05711905
5.0,5.065381,5.016677,5.0169325,5.0329967,0.022899352
5.0,5.0445614,4.996158,5.0803823,5.0403676,0.034512054
5.823909,5.500931,5.514738,5.2706842,5.428785,0.11193569
5.0,5.0806932,5.086187,5.154719,5.107199,0.03367592
6.154902,7.2809525,7.225196,5.9315557,6.812568,0.6233855
5.0,5.0667434,4.9964595,5.056899,5.040034,0.031072816
5.0,5.15061,5.076886,5.1741223,5.133873,0.041423153
5.0,5.1959248,5.085716,5.172637,5.151426,0.047426715
5.0,5.7062645,5.188357,5.751859,5.5488267,0.25556952
5.0,5.0833597,4.992402,5.049329,5.041697,0.037523396
5.0,5.0820065,5.0363755,5.0569596,5.058447,0.018658424
5.0,5.045557,5.0036283,5.0095925,5.0195923,0.018520376
5.0,5.064928,4.99022,5.04083,5.0319924,0.031132996
5.6575775,6.359642,5.750841,6.28475,6.1317444,0.27106908
6.1739254,5.6157,5.1460676,5.767791,5.509853,0.2646225
5.0,5.1167374,4.907316,5.0633554,5.029136,0.08885387
5.0,4.9570165,4.9982276,5.0871882,5.0141444,0.054321107
5.5228786,5.988205,5.419994,6.0457306,5.8179765,0.28239444
5.0,5.073864,5.0024,5.039167,5.038477,0.029179161
5.0,5.177767,5.0157027,5.032074,5.0751815,0.07284625
7.21467,5.3163657,6.6063604,5.649066,5.857264,0.5468281
5.0,5.187171,5.0814567,5.088818,5.1191483,0.0481929
5.0,4.9995327,4.979464,5.0367365,5.0052443,0.023727631
5.0,5.0644965,5.0118465,5.035552,5.0372987,0.021529704
5.0,5.074521,4.983716,5.029903,5.0293803,0.037072852
5.0,5.080562,5.1993237,5.1009603,5.126949,0.05184994
5.0,5.0962195,5.0197244,5.0493608,5.0551014,0.03149175
5.0,6.0376444,5.2487006,5.0572352,5.4478602,0.4243025
5.0,5.060626,4.996456,5.027565,5.028216,0.026201287
5.0,5.0575476,5.0330005,5.0304585,5.040335,0.012214937
5.537602,5.238411,5.078099,5.803872,5.3734603,0.31130427
6.337242,5.168104,6.94142,5.23973,5.783085,0.8195886
5.0,5.0527534,5.0298963,5.1014056,5.061352,0.029819967
5.853872,5.4156923,5.170211,5.427608,5.337837,0.11862942
5.0,5.0396557,5.061289,5.0814013,5.060782,0.017046364
5.0,5.0647044,4.995781,5.034361,5.0316157,0.02820478
5.0,5.072048,5.011099,5.0507116,5.0446196,0.025252592
5.0,5.2371626,5.135933,5.028756,5.1339507,0.08509312
5.0,5.0714107,5.095523,5.129165,5.0986996,0.02368494
5.0,5.3743505,5.4138117,5.605685,5.4646163,0.10104366
5.0,6.158811,5.5015326,5.997576,5.885973,0.27969646
5.0,5.3067703,5.062029,5.1600795,5.176293,0.100570865
5.0,5.0129504,5.316912,5.0021048,5.110656,0.14591248
5.0,5.0113573,5.0122204,5.010845,5.011474,0.0005674837
7.09691,7.5602055,6.904823,6.961226,7.1420846,0.29655132
5.0,4.961146,5.014172,5.056887,5.010735,0.039161697
5.0,5.0787582,5.0011635,5.013923,5.031282,0.03397277
5.0,5.072352,5.020068,5.0331545,5.041858,0.02221432
