exp,model1,model2,model3,mean,std
5.0,5.0008984,5.0045276,4.9991293,5.0015187,0.0022470253
6.4202166,5.136622,5.402031,5.0062222,5.181625,0.16469182
5.0,5.0050306,5.0082583,5.0366573,5.016649,0.014209421
5.0,5.0026517,4.996469,4.9991293,4.999417,0.0025322312
5.0,5.0008984,5.014829,4.9991293,5.0049524,0.0070212567
5.0,4.9956794,5.031911,4.9909606,5.0061836,0.018293643
5.0,5.0008984,5.047857,4.9991293,5.0159616,0.022564957
5.0,4.992238,5.0483203,4.9999332,5.013497,0.024823245
5.0,5.0008984,5.010921,4.9991293,5.0036497,0.0051921653
5.0,5.0008984,5.006145,5.1191063,5.04205,0.054529194
8.769551,7.9645147,7.550931,7.590119,7.7018547,0.18641634
5.7212462,5.742131,5.739884,5.4387603,5.640259,0.14248368
5.0,5.29243,5.450464,5.035871,5.2595882,0.17084245
5.0,5.2025385,5.128617,5.048369,5.126508,0.06295712
5.0,5.0008984,4.990955,4.9991293,4.9969945,0.0043310714
5.0,5.0025535,5.1036935,5.0019836,5.036077,0.047812738
5.0,4.9913263,5.001879,4.9991293,4.997445,0.004469795
5.0,5.1080384,5.6103907,5.04427,5.254233,0.25318345
5.0,5.0008984,5.005059,4.9991293,5.001695,0.0024854504
5.0,5.0066905,4.9827,5.0002055,4.996532,0.010132747
5.8860564,5.656968,6.591596,6.3106713,6.1864114,0.39154625
5.0,4.996706,5.3833766,5.317695,5.232593,0.16893859
7.091515,5.9256177,6.0732493,6.087961,6.0289426,0.07330829
6.318759,5.674595,6.4189825,5.68445,5.9260087,0.34860802
6.0409584,5.987982,5.778022,5.8246665,5.8635564,0.09001901
6.4436975,5.0571384,5.2668114,5.0337105,5.1192203,0.10480015
5.0,6.325288,5.271338,4.9991875,5.531938,0.5718798
5.0,5.466568,5.126604,4.9991293,5.197434,0.19729398
5.0,6.3733544,5.2794733,5.028042,5.56029,0.5840148
5.0,5.0247703,5.0955415,5.0083456,5.042886,0.037832163
5.0,4.9936285,4.995419,5.027505,5.0055175,0.015564641
5.0,5.0008984,5.0236974,5.0064974,5.010364,0.009700997
5.0,5.0008984,4.993546,5.014913,5.003119,0.008863291
5.2596374,5.1729765,5.7493033,5.2496476,5.390642,0.2555358
5.0,5.0008984,5.02132,4.9991293,5.007116,0.010069695
7.5228786,7.214602,5.6000032,7.4481144,6.75424,0.82171714
5.0,5.01301,4.9852967,4.991669,4.9966583,0.011851239
7.2676063,7.927909,7.976121,9.109043,8.337691,0.54578334
5.0,5.052151,4.987594,5.001182,5.013643,0.027789086
5.69897,5.1765413,5.361993,5.0811777,5.2065706,0.116592176
5.0,5.0160813,5.105581,5.0467834,5.0561485,0.037133254
5.0,4.995433,4.9974594,4.9991293,4.9973407,0.0015114059
9.275724,8.412033,6.1130857,6.4038596,6.976326,1.0221149
5.0,5.3898053,5.024366,5.100583,5.1715846,0.15741119
5.0,5.0008984,4.994201,4.9991293,4.9980764,0.0028336877
5.0,5.0007377,5.007429,4.9991293,5.0024323,0.0035939699
5.0,5.0008984,4.9999065,4.9991293,4.999978,0.0007239869
5.0,5.0008984,4.996998,4.9991293,4.9990087,0.0015946731
5.0,5.0650434,5.082309,5.014993,5.0541153,0.028547246
5.0,5.234008,5.0863943,5.2445126,5.188305,0.07218917
6.070581,5.5281444,6.1929226,5.805081,5.842049,0.2726506
5.7447276,4.9719553,5.006526,5.503421,5.160634,0.24279742
5.0,5.0008984,5.008899,4.9991293,5.002976,0.004250418
5.0,5.0008984,5.0010557,4.9991293,5.000361,0.0008734006
5.0,5.0008984,4.999635,4.9991293,4.999888,0.00074394455
5.251812,5.3579097,5.0677013,5.1592007,5.194937,0.12114192
5.0,5.125,4.99235,4.9991293,5.0388265,0.06099671
5.0,5.0008984,5.0055647,4.9991293,5.001864,0.0027145394
5.0,5.024468,4.964099,5.0139217,5.0008297,0.026326902
5.0,5.249695,5.470153,5.6658726,5.4619064,0.17000388
6.5850267,6.5849714,5.6384897,6.433146,6.2188687,0.41504446
5.3467875,5.0023756,5.032941,5.0126095,5.0159755,0.012703161
5.0,4.953591,5.1102805,4.973443,5.0124383,0.06965809
5.0,5.0008984,5.0072985,4.9991293,5.002442,0.003509137
5.0,5.0008984,5.0095253,5.061079,5.023834,0.0265705
5.0,5.0008984,4.9747267,5.005884,4.9938364,0.01366506
5.0,5.614738,5.0396147,5.8190804,5.491144,0.3299982
7.7695513,6.978903,7.676633,7.128282,7.2612724,0.2999685
5.0,5.121953,5.7936654,5.0900435,5.335221,0.32443103
5.0,5.0008984,5.0153933,4.9991293,5.0051403,0.007285816
5.0,5.056095,5.010897,5.0046396,5.023877,0.022924226
5.0,5.0008984,4.9955835,4.9991293,4.998537,0.0022098115
5.0,5.0008984,5.0532947,4.9991293,5.017774,0.025127206
5.0,5.053969,5.013845,5.0016003,5.023138,0.022366486
6.5086384,5.3481913,5.7939315,5.431564,5.5245624,0.19349006
5.0,5.0571456,5.0571637,4.9991293,5.0378127,0.027353419
5.0,5.0008984,5.0181627,4.9991293,5.0060635,0.008585902
5.0,5.053326,5.009439,5.03324,5.0320015,0.017938228
5.0,5.000626,4.998282,4.9991293,4.999346,0.0009691533
5.0,5.0008984,5.010497,4.9991293,5.003508,0.0049943533
5.958607,7.0865207,5.4898615,6.0827622,6.2197146,0.65898764
5.0,5.0211964,5.0267134,4.975191,5.0077004,0.02309753
5.0,5.091116,5.120551,5.0265718,5.079413,0.039249208
5.0,5.0008984,4.9951982,4.9991293,4.998409,0.002382202
5.0,5.0008984,5.0258746,5.0068264,5.0112,0.010655147
5.0,5.0008984,4.9997025,5.011305,5.0039687,0.005210471
5.0,5.061218,5.0217304,5.0364494,5.039799,0.016293736
5.0,5.0056105,5.1929917,5.875309,5.3579707,0.37372658
5.0,5.0008984,4.991376,4.9991293,4.9971347,0.0041354992
5.0,5.0008984,5.001237,4.9991293,5.0004215,0.0009241378
5.0,5.0008984,5.009166,4.9991293,5.0030646,0.004374297
5.0,5.0008984,5.0050497,5.0019298,5.002626,0.0017648261
5.0,5.0008984,5.0006394,4.9991293,5.000222,0.0007801117
5.0,5.0414667,5.010015,5.0542383,5.0352397,0.01858322
5.0,5.0008984,5.0135345,4.939206,4.984546,0.032472756
5.823909,5.9018755,5.4727507,5.744292,5.706306,0.1772366
5.0,4.992406,4.9839616,4.9722123,4.98286,0.008280715
5.0,5.0008984,5.0012016,4.9991293,5.0004096,0.00091385236
5.0,5.0008984,5.002169,4.9991293,5.000732,0.0012465536
5.0,5.1208057,5.0941,5.0032964,5.0727344,0.05029573
6.031517,5.000994,6.3021092,5.855779,5.7196274,0.53983206
5.0,5.0118484,5.153299,5.0040526,5.0564003,0.06859173
5.853872,6.0116467,6.624069,6.9278736,6.5211964,0.38105556
5.0,5.0008984,5.010626,4.9991293,5.003551,0.0050544143
5.0,4.985402,5.1319294,4.9991293,5.0388203,0.066076174
5.0,5.2008905,5.027535,5.0031853,5.0772038,0.088023
5.0,5.006737,5.032517,5.063269,5.0341744,0.023108793
5.0,4.9866986,5.0115433,4.9991293,4.9991236,0.0101427855
5.0,5.0008984,4.9946475,4.9991293,4.998225,0.0026307853
6.552842,5.0676084,5.0999026,4.9948907,5.054134,0.043916952
5.0,5.0008984,4.994906,4.9991293,4.998311,0.0025138564
5.0,5.0187635,5.0091248,5.014897,5.0142617,0.0039605647
5.0,4.9952226,5.092246,5.0177855,5.035085,0.04145548
5.0,5.0017476,4.999313,5.001001,5.000687,0.001018434
5.0,4.985835,5.0074663,4.9991293,4.997477,0.008907879
5.0,5.0008984,5.017057,4.999751,5.0059023,0.007901536
5.0,5.0008984,5.010707,4.9991293,5.003578,0.0050922385
5.0,5.0008984,5.0105042,4.9991293,5.0035105,0.0049976897
5.1366773,5.0427976,5.0134344,4.9991293,5.018454,0.018177364
5.0,5.0014195,5.0131054,4.9991293,5.0045514,0.0061204173
5.0,5.028048,5.0159607,5.0469475,5.0303187,0.012751792
6.6197886,6.405323,6.595992,6.620316,6.540544,0.09612973
6.823909,5.050085,6.3385015,6.6008244,5.99647,0.6777104
5.0,5.6043544,6.071369,5.588824,5.754849,0.22390327
5.0,5.0008984,5.0424685,4.9991293,5.0141654,0.020026375
7.6382723,7.8830495,8.822593,8.537826,8.41449,0.3933567
7.79588,6.100711,7.200028,7.1296377,6.810126,0.50245434
5.0,5.0008984,5.0171804,4.9991293,5.005736,0.008124583
6.1487417,5.0251455,5.008004,5.077791,5.03698,0.029694038
5.0,4.9784884,5.011992,4.986672,4.992384,0.014261686
5.0,5.442197,5.13468,4.929195,5.16869,0.21080843
7.7447276,7.7081976,6.919158,6.204788,6.944048,0.6140166
5.0,5.063352,5.1026254,4.9991293,5.0550356,0.04265937
5.0,5.0008984,5.0187345,4.9991293,5.0062537,0.008854492
5.0,5.0008984,5.0187697,4.9955597,5.005076,0.0099252425
5.7212462,5.220209,5.0609965,5.1728787,5.1513615,0.06675531
6.6777806,6.1985655,5.9099674,6.476008,6.194847,0.23110002
5.0,5.0008984,5.007635,5.007971,5.0055013,0.0032577442
5.0,5.03345,5.010607,5.037915,5.027324,0.011960623
6.0,6.3874516,7.1590753,5.708359,6.4182954,0.592654
5.0,5.0501046,5.2468863,5.0183477,5.105113,0.10108377
5.958607,5.2538657,5.637936,5.4022284,5.431343,0.15814188
5.0,5.009813,5.022941,5.008879,5.013878,0.0064201183
5.0,5.10242,5.0074205,4.992733,5.034191,0.048616182
5.0,5.0008984,5.002224,4.9991293,5.0007505,0.0012677114
5.0,5.45643,5.0594916,5.1300583,5.215327,0.17290272
5.958607,5.9084888,5.5976543,5.6940546,5.7334,0.12991153
5.0,4.99644,5.017212,4.9992723,5.004308,0.009197378
6.6575775,5.2512393,5.325279,5.763397,5.4466386,0.22601254
5.0,5.0008984,5.0314116,5.0587997,5.03037,0.023649616
5.7695513,5.057533,5.122664,6.304852,5.495016,0.5732573
5.0,5.0008984,5.0347576,5.0296664,5.0217743,0.014907011
5.0604806,5.5749736,5.0779343,5.3641005,5.339003,0.20369002
7.275724,5.912909,5.2012806,5.4548526,5.523014,0.29449192
5.0,5.0008984,5.0147996,4.9991293,5.0049424,0.0070073945
5.0,5.0008984,4.968764,4.998561,4.9894075,0.014628578
5.2441254,5.161223,5.4030743,5.2770414,5.280446,0.09876474
6.30103,5.7966514,5.319412,5.742341,5.6194687,0.21332698
6.2596374,5.6960855,6.467657,6.1965437,6.1200957,0.3195976
5.0,5.0008984,5.0312095,4.9991293,5.0104127,0.01472349
5.0,5.0008984,5.0114527,4.9991293,5.0038266,0.005440474
5.0,4.996441,5.0083857,5.026023,5.010283,0.012151115
6.5086384,6.1744466,6.0727005,6.3792076,6.2087846,0.127465
5.8860564,5.0008984,5.0149236,5.003047,5.0062895,0.0061678053
6.468521,6.3149486,7.373674,6.589544,6.7593884,0.44859806
5.0,5.254548,5.048248,5.1324797,5.1450915,0.084692575
5.0,5.0008984,5.007967,4.9991293,5.002665,0.0038180873
5.0,5.0008984,5.000199,4.9991293,5.0000753,0.0007274652
5.0,5.0038905,5.0142145,4.9991293,5.0057445,0.006296543
6.49485,6.6724343,7.9214144,5.2242484,6.606033,1.102114
5.0,5.001627,5.0185876,4.9949408,5.0050516,0.009952893
6.275724,6.7548227,7.5568485,7.1290407,7.146904,0.3276692
5.0,5.0050406,5.0494113,5.2403903,5.0982804,0.102106266
6.2596374,5.263692,5.5698957,4.9247546,5.252781,0.26349074
5.455932,5.6085296,5.2481155,5.2390695,5.365238,0.17207262
5.0,5.865523,5.6174736,5.6840315,5.722342,0.10482658
5.0,5.007992,4.993954,4.9991293,5.000358,0.00579636
5.0,5.0008984,5.001184,4.9991293,5.000404,0.00090878014
5.0,5.0008984,5.0000105,4.9991293,5.000013,0.0007222199
6.6382723,5.9344993,6.194168,5.442305,5.856991,0.3118014
5.0,5.0008984,5.0112658,5.003352,5.0051723,0.0044237855
5.6777806,5.777707,5.1340938,5.2357473,5.3825164,0.28250703
5.0,5.3408074,5.0538173,4.9991293,5.1312513,0.14985107
5.0,5.0008984,5.0234013,4.9991293,5.0078096,0.011048572
5.0,5.0008984,5.0133057,4.999911,5.004705,0.00609497
5.0,5.024064,5.0302114,4.9991293,5.017802,0.013439714
5.0,5.0008984,4.9816494,4.9991293,4.993892,0.008687149
5.0,4.985119,5.159513,4.9901795,5.044937,0.08104371
7.5086384,6.213583,5.857638,6.859737,6.3103194,0.4147843
5.0,5.5451746,5.209751,5.0441914,5.266372,0.20840749
5.0,5.681432,5.436912,5.5777636,5.5653687,0.100208744
5.0,5.0190897,5.0105515,5.405124,5.144922,0.18402392
5.7447276,6.336867,6.6700306,6.054426,6.3537745,0.25160366
5.0,5.002424,5.006503,5.022821,5.0105824,0.008812606
5.0,4.987691,5.0178204,4.9999433,5.001818,0.012371532
5.0,5.0008984,5.0103097,5.0330396,5.014749,0.013491881
7.086186,6.8845906,6.5419216,6.3906584,6.605723,0.20663217
5.5228786,5.1309237,5.1768637,5.2040467,5.170611,0.030177927
5.920819,5.235627,5.1629896,5.0874853,5.162034,0.06048244
6.4436975,6.574212,6.5549965,5.6475506,6.25892,0.43237442
5.0,5.0008984,5.0263987,4.9991293,5.0088086,0.012458879
5.0,4.9638667,5.027028,4.996445,4.9957795,0.025789812
5.0,5.082089,5.015248,4.9991293,5.0321555,0.035916332
5.0,5.022754,5.027676,5.016,5.0221434,0.0047863624
6.1739254,6.2893267,6.177852,5.774948,6.080709,0.22094332
5.5686364,5.457095,5.8668933,5.7316747,5.6852207,0.17049357
5.0,5.0008984,4.9926805,5.0017304,4.9984365,0.004084188
5.0,4.9878774,5.033571,5.0164742,5.0126405,0.018850166
5.0,6.0837026,5.696673,5.5953827,5.7919197,0.21042496
5.0,5.0008984,5.0074677,4.9991293,5.002498,0.0035872643
5.29243,5.0246396,5.101727,5.0199165,5.048761,0.037502192
5.0,5.004027,5.0351543,5.019576,5.0195856,0.012707731
5.0,5.0008984,5.0237336,4.9991293,5.0079203,0.011204914
5.0,5.0008984,5.006563,4.9991293,5.002197,0.0031707443
5.0,5.0008984,5.018009,5.1366944,5.051867,0.060387213
5.0,5.0059485,4.991826,4.9988813,4.998885,0.0057654814
6.0,5.661972,5.642407,5.5275283,5.6106358,0.059306193
5.0,4.9988427,5.0470185,5.003008,5.0162897,0.02179499
5.0,5.0008984,5.096857,5.014414,5.0373898,0.042410206
6.4436975,6.273363,6.691875,6.5980673,6.5211015,0.179315
5.0,5.0008984,4.996573,4.9991293,4.9988666,0.0017755557
6.5086384,6.1328435,6.016839,6.131544,6.0937424,0.054381352
5.0,5.0008984,5.010281,4.9991293,5.003436,0.0048936186
5.0,5.0008984,5.0090327,4.9991293,5.0030203,0.004312455
6.075721,5.8879237,6.0295153,6.2117424,6.0430603,0.13254493
5.7212462,5.148229,6.732068,5.732937,5.871078,0.65393615
5.0,5.1260433,5.085839,5.0739884,5.0952897,0.022277405
5.0,5.008303,5.007952,5.0138636,5.01004,0.0027077103
5.0,4.98678,5.0066137,5.015389,5.002928,0.011966799
5.0,5.0008984,4.997526,4.9991293,4.9991846,0.0013772473
5.0,5.0008984,4.999613,4.9991293,4.9998803,0.0007465495
5.0,5.0008984,5.060731,4.994537,5.018722,0.029818075
5.0,5.0964236,5.0520325,5.0005875,5.049681,0.03916026
5.5228786,5.239342,5.287178,5.316715,5.2810783,0.031880327
5.0,5.0008984,5.247584,5.054862,5.1011147,0.10588648
5.0,4.981301,5.013353,5.0069413,5.0005317,0.0138478875
5.0,5.0432835,5.05607,5.0709286,5.056761,0.011296635
5.0,4.9955587,5.0014257,4.9991293,4.9987044,0.0024139476
5.0,5.0129037,4.955662,4.97384,4.980802,0.023881761
5.0,5.0019803,5.0159454,5.0410447,5.0196567,0.016162463
6.3665314,5.7303386,5.8444185,5.583975,5.7195773,0.10659763
5.0,5.0856547,5.0166054,4.9991293,5.033797,0.037356958
5.0,4.9535584,5.112838,5.0387516,5.0350494,0.0650782
5.0,5.594953,5.0181584,5.2172146,5.2767754,0.23921207
5.0,5.0008984,4.9996395,4.9991293,4.999889,0.0007434617
5.0,5.0008984,5.013889,4.9991293,5.004639,0.0065804934
5.0,5.0008984,5.055902,4.9991293,5.0186434,0.026355835
5.0,5.0008984,5.0139856,4.9991293,5.004671,0.0066258507
5.0,5.8654485,5.617587,5.683956,5.7223306,0.10476407
5.0,4.9943285,5.0069656,4.9991293,5.000141,0.005208467
5.0,5.0008984,5.004917,4.9991293,5.0016484,0.002421648
5.0,5.0392237,4.995073,4.9991293,5.011142,0.019925723
5.0,5.410181,5.7967715,5.755276,5.654076,0.17328997
5.0,5.2598405,5.0122957,5.0052795,5.092472,0.118382104
5.0,5.0028343,5.021022,5.000762,5.008206,0.009101541
6.0,5.1713123,5.5541553,5.6992726,5.474913,0.22270307
5.0,5.0780654,5.0067706,5.006396,5.030411,0.03369737
5.0,5.0008984,5.0048513,4.9991293,5.0016265,0.0023920576
5.0,5.0822005,5.418335,5.1814365,5.227324,0.14101024
5.0,5.0177464,4.9820833,4.9991293,4.9996533,0.01456412
5.0,5.0077233,5.0204253,5.0106964,5.0129485,0.0054245465
5.920819,5.0973797,5.068815,4.960763,5.0423193,0.05883625
5.0,5.023516,5.1147604,5.003394,5.0472236,0.048457142
5.0,5.0076456,5.004498,4.9991293,5.003758,0.0035159637
6.30103,6.0407057,5.958172,5.6594896,5.886122,0.16375747
5.0,5.964708,5.764958,4.9991293,5.576265,0.4161644
5.0,5.0355945,5.021119,5.0013824,5.0193653,0.014021983
6.823909,6.6004148,6.7709455,5.851894,6.4077516,0.3991686
5.0,5.0008984,5.000084,4.9991293,5.000037,0.0007229736
5.0,5.0008984,5.0127516,4.9991293,5.0042596,0.006047911
6.853872,5.2805443,5.3174763,5.8971324,5.4983845,0.28236032
5.0,5.0008984,4.999435,4.9991293,4.999821,0.0007720533
6.055517,5.6592226,5.6124134,5.2944565,5.5220313,0.16205007
5.6382723,5.3908477,5.0569606,5.190523,5.212777,0.13721414
5.0,6.2517643,5.0968294,5.042077,5.463557,0.55779487
8.337242,8.137833,6.1397004,6.692028,6.9898534,0.84247977
5.0,4.9999614,5.0067053,4.999799,5.002155,0.003218119
5.0,5.357661,5.0674176,5.7342215,5.386433,0.27298075
5.0,5.000326,5.105584,5.025001,5.043637,0.044946548
7.468521,6.123473,6.9993534,6.712474,6.611767,0.3645984
5.0,5.0058417,5.0126357,4.9991293,5.005869,0.0055140033
5.0,5.075275,5.017789,5.1120515,5.0683713,0.038790893
5.0,5.0008984,5.002041,4.9991293,5.0006895,0.0011977818
5.49485,6.1299767,6.0728245,6.3662524,6.1896844,0.12701379
5.236572,5.790546,5.9765196,5.8474307,5.8714986,0.07780746
5.0,5.0008984,4.9923143,5.0337844,5.008999,0.017872827
5.0,5.021969,5.0213156,5.141679,5.0616546,0.056586426
5.0,5.0008984,4.97796,5.0050707,4.994643,0.011918962
5.920819,5.4277525,6.0701303,5.338918,5.612267,0.32578316
5.0,5.6707087,5.1166677,5.631635,5.473004,0.2524721
5.0,5.0005245,5.0662584,5.0401626,5.0356483,0.027024917
5.0,4.9939284,5.0002155,5.0533504,5.0158315,0.026653795
5.6197886,5.078538,5.044207,5.042515,5.0550866,0.016596979
6.4317985,6.671898,6.7201986,5.8051915,6.399096,0.4204166
5.0,5.060248,5.2307534,5.106115,5.132372,0.07204218
5.0,5.0008984,4.9818115,5.000341,4.9943504,0.008869156
5.0,5.0008984,4.998696,4.9991293,4.999574,0.00095268764
6.1079054,5.0008984,5.0257063,5.00901,5.0118713,0.010327961
5.0,5.0039635,5.0766196,4.9999266,5.026837,0.035240505
5.0,5.0008984,4.9972596,4.9965467,4.9982347,0.0019056993
5.0,4.9939117,5.576339,5.9060354,5.4920955,0.37710753
7.017729,7.047141,6.8415394,7.338535,7.0757384,0.2039027
5.0,5.5126224,5.1968303,5.0114,5.2402844,0.20691721
5.387216,5.0008984,4.9996214,4.9991293,4.999883,0.0007455352
5.6777806,5.918975,5.819139,6.4545183,6.0642104,0.27898246
6.8860564,6.5272775,6.053192,6.174419,6.2516294,0.20109753
5.0,5.0008984,4.9950175,4.9991293,4.9983487,0.0024635207
5.0,5.0008984,5.0032125,4.9991293,5.00108,0.0016718843
5.0,5.0008984,5.0166407,4.9991293,5.005556,0.007871169
5.823909,5.198428,5.515656,5.1668134,5.2936325,0.15752394
5.0,5.0008984,5.0093436,4.9991293,5.0031238,0.0044570114
6.154902,7.4786468,6.649205,6.999195,7.042349,0.3399902
5.0,5.0008984,5.0001607,5.0005145,5.0005245,0.00030123454
5.0,5.0008984,5.0764623,5.034889,5.0374165,0.030900558
5.0,4.9775352,5.076715,5.0225916,5.0256143,0.040546324
5.0,5.949601,5.420794,5.6760473,5.682148,0.21592772
5.0,5.0008984,5.0088196,4.9991293,5.002949,0.00421343
5.0,4.9939055,5.007773,4.9911127,4.997597,0.007285197
5.0,5.0008984,4.9879603,4.9991293,4.995996,0.0057277842
5.0,5.0008984,4.9997873,4.9991293,4.9999385,0.000730068
5.6575775,5.2142344,7.2361445,6.79766,6.4160132,0.86843574
6.1739254,5.1576276,5.626076,6.747115,5.8436065,0.6668869
5.0,5.0084434,5.0133576,4.99607,5.005957,0.0072733765
5.0,5.007357,4.9929786,5.003875,5.0014033,0.0061246012
5.5228786,6.469715,6.0004983,5.417531,5.9625816,0.43038827
5.0,4.995385,4.999048,5.0122375,5.0022235,0.007237086
5.0,5.082681,5.058588,5.157969,5.099746,0.04232849
7.21467,5.3583117,5.4880514,5.3048377,5.3837337,0.07692647
5.0,5.0240226,5.04657,4.9991293,5.0232406,0.019375406
5.0,4.9753447,4.998117,5.0039835,4.9924817,0.012352136
5.0,5.0008984,5.016445,4.9991293,5.005491,0.007779401
5.0,5.0008984,5.01468,4.9991293,5.0049024,0.0069512767
5.0,5.0016117,5.0430045,5.0170107,5.0205426,0.017082062
5.0,5.022232,5.0420804,5.138397,5.0675697,0.050733764
5.0,5.4370937,5.175322,5.004868,5.205761,0.17776328
5.0,5.0008984,5.010539,4.9991293,5.0035224,0.005013927
5.0,5.0008984,5.0018654,5.0108824,5.0045485,0.004495947
5.537602,5.370901,5.108218,5.505954,5.3283577,0.16513804
6.337242,5.010462,5.02941,5.225083,5.088318,0.09701612
5.0,5.0008984,5.0032864,4.9991293,5.001105,0.0017033737
5.853872,5.247627,5.088561,5.185153,5.17378,0.065434344
5.0,5.0008984,4.9928246,5.160604,5.0514426,0.07725932
5.0,5.0008984,5.020918,4.9991293,5.006982,0.009880701
5.0,5.0008984,4.996265,4.9744697,4.990545,0.011522821
5.0,5.052819,5.214258,5.1586328,5.141903,0.06696058
5.0,5.022899,5.0377398,5.0418186,5.0341525,0.008129692
5.0,5.8359637,5.5570316,5.157028,5.5166745,0.27863944
5.0,5.2316613,5.5720086,5.314433,5.372701,0.14492626
