exp,model1,model2,model3,mean,std
5.2596374,5.93085,5.091756,5.8063445,5.60965,0.36971724
5.0,5.1893783,5.004721,5.354892,5.182997,0.14302775
7.5228786,6.6367855,5.7946954,5.965422,6.132301,0.36346975
5.0,5.3484325,5.534147,5.13997,5.3408494,0.16101137
7.2676063,5.437523,6.589834,5.3395658,5.7889743,0.5677038
5.0,5.0612383,5.062169,5.5294056,5.217604,0.22047712
5.69897,5.841263,5.137576,5.22025,5.3996964,0.31405354
5.0,5.093102,5.186828,5.032424,5.104118,0.0635147
5.0,5.2406235,5.0052414,6.1410937,5.46232,0.4894909
9.275724,5.0487833,5.3682156,5.1299334,5.1823106,0.13556495
5.0,7.555257,5.9517326,5.982709,6.4965663,0.7487142
5.0,4.9536996,4.988635,6.1007504,5.347695,0.5326816
5.0,5.031126,5.5207806,5.23586,5.262589,0.20079213
5.0,5.0818586,5.0000205,5.177104,5.0863276,0.07236306
5.0,5.5497365,4.96278,5.0387645,5.18376,0.26063684
5.0,5.6130443,5.0204144,5.0068493,5.213436,0.28261998
5.0,5.492057,5.0155163,5.006842,5.171472,0.22671555
6.070581,5.1459723,5.6914206,5.2632933,5.366895,0.23441915
5.7447276,6.1456003,5.0070086,5.061735,5.4047813,0.52431434
5.0,5.0220575,4.9996104,5.045387,5.0223517,0.01868928
5.0,5.0004663,4.992366,5.000382,4.997738,0.0037988797
5.0,5.1660967,5.075533,5.608362,5.2833304,0.2327869
5.251812,5.238181,5.144841,5.000299,5.127774,0.09786198
5.0,5.2020855,5.1965766,5.0938854,5.1641827,0.049758393
5.0,5.9836106,5.0231633,6.0368094,5.6811943,0.46580487
5.0,6.2395453,5.0231924,5.29095,5.517896,0.5218601
5.0,5.3016195,5.011787,5.170969,5.1614585,0.11851462
6.5850267,5.522362,5.46177,6.094839,5.692991,0.2852246
5.3467875,5.8616586,5.008532,5.2732534,5.381148,0.3565456
5.0,5.1409254,6.058068,6.024971,5.7413216,0.42475903
5.0,5.0566864,5.419115,5.208919,5.2282405,0.1485903
5.0,6.3034973,5.033129,5.448383,5.595003,0.5288868
5.0,5.6247025,5.0009265,5.2563896,5.2940063,0.25604084
5.0,5.093549,5.1869583,5.1973763,5.1592946,0.046683356
7.7695513,5.2099333,5.0269375,5.1738997,5.1369233,0.079150885
5.0,5.0893836,5.290291,5.058241,5.145972,0.10283793
5.0,5.1050224,4.992366,4.9868207,5.02807,0.054460898
5.0,5.0007296,5.0955906,5.158174,5.084831,0.064725116
5.0,5.077796,4.987657,4.996969,5.0208073,0.040475924
5.0,7.481953,5.361017,5.211148,6.018039,1.03695
5.0,5.101856,5.1352706,6.14441,5.4605126,0.48378113
6.5086384,5.08799,4.9973006,6.126408,5.4038997,0.5122305
5.0,5.5307484,5.3224792,5.2080746,5.3537674,0.13357596
5.0,4.9196835,5.1023197,5.008226,5.0100765,0.07457242
5.0,5.0509996,4.999751,5.326679,5.12581,0.14356866
5.0,5.398617,5.046947,5.0224314,5.1559987,0.17184882
5.0,8.185003,5.7834435,5.101506,6.3566513,1.3224758
5.958607,6.9161844,5.029757,6.603196,6.183046,0.8254481
5.0,5.0424657,5.062038,5.124234,5.076246,0.034860894
5.0,5.2110195,5.0289617,5.026237,5.0887394,0.08647226
5.0,5.0193644,5.1063976,5.552146,5.2259693,0.23336253
5.0,5.0330195,5.032283,5.4752502,5.180184,0.2086434
5.0,5.124637,5.004052,5.014116,5.0476017,0.05462699
5.0,5.864717,5.005615,5.551558,5.4739633,0.35499263
5.0,6.7273793,5.0292983,5.265885,5.674187,0.7509563
5.0,5.162972,5.525414,6.0011168,5.5631676,0.34321097
5.0,5.0294433,5.0602183,5.030224,5.039962,0.014327067
5.0,4.945053,5.0027742,6.204853,5.3842263,0.5807487
5.0,5.41533,5.168611,4.945774,5.1765714,0.191778
5.0,5.2007914,5.109729,5.802915,5.3711452,0.3075626
5.0,5.157304,5.0016317,5.007572,5.0555024,0.07202519
5.0,5.0713964,5.8051543,5.2211275,5.365893,0.3165627
5.823909,5.0786695,5.2852063,5.0734825,5.1457863,0.098607704
5.0,5.6459875,5.024376,5.928538,5.532967,0.37767485
5.0,5.2227974,5.069564,5.002122,5.098161,0.09233189
5.0,5.1832128,4.9713345,5.062476,5.072341,0.086779766
5.0,5.0487833,6.1238937,5.19081,5.454496,0.47687396
6.031517,5.1534133,5.0613604,5.069832,5.094868,0.041541636
5.0,6.6055417,5.190586,5.465735,5.753954,0.61255074
5.853872,6.597634,5.010061,5.036548,5.548081,0.74222475
5.0,5.070933,5.0094795,5.020234,5.033549,0.026796637
5.0,7.518418,5.0418487,7.3416348,6.633967,1.1281087
5.0,5.0552497,5.86986,5.0482135,5.3244414,0.3856802
5.0,5.2314687,5.1742644,6.823613,5.743116,0.76438415
5.0,5.2555866,5.013253,5.2610245,5.1766214,0.11554011
5.0,5.054584,5.0314937,5.036622,5.0408998,0.009900044
6.552842,4.957434,5.1758814,6.552652,5.5619893,0.7061583
5.0,5.1053605,5.032097,5.199812,5.112423,0.068651274
5.0,5.082056,5.1894603,5.567727,5.279748,0.20829941
5.0,5.1487703,5.104213,6.8489356,5.7006397,0.8121715
5.0,7.6477165,6.4113116,5.9017887,6.653606,0.7330738
5.0,7.1224246,5.087473,5.8549395,6.0216126,0.8390836
5.0,5.070096,5.3694234,6.5663366,5.6686187,0.6464376
5.0,5.0555086,5.7469344,5.207767,5.3367367,0.2966393
5.0,5.597331,5.0641685,5.072402,5.2446337,0.24941725
5.1366773,6.24556,5.102196,6.3804336,5.9093966,0.5734266
5.0,6.0013666,5.1001954,5.0063705,5.369311,0.44856933
5.0,5.3729973,5.1247673,5.0092864,5.1690173,0.15174524
6.6197886,6.192334,6.353217,5.2757196,5.9404235,0.47458363
6.823909,5.8084645,5.0086856,5.1473966,5.3215156,0.34895048
5.0,4.993771,4.992577,5.3295956,5.1053147,0.15859136
5.0,5.163094,5.0783877,5.0399723,5.093818,0.05143482
7.6382723,4.9197,5.0134954,5.804719,5.245971,0.39694536
7.79588,5.7441597,6.599688,5.195303,5.8463836,0.5778764
5.0,5.599114,5.0250254,5.27619,5.30011,0.23498021
6.1487417,5.0158787,5.0916886,5.005376,5.0376477,0.0384525
5.0,5.0530343,4.9861355,5.417926,5.152365,0.18975545
5.0,6.5214114,5.1423726,5.717603,5.793796,0.56556225
7.7447276,5.7221646,5.6701508,5.3667564,5.586357,0.15672642
5.0,5.1977024,5.0293226,6.4513774,5.5594673,0.6344107
5.0,5.5891547,5.002441,5.249749,5.2804484,0.24050654
5.0,5.5667176,5.10284,5.3016586,5.3237386,0.19001977
5.7212462,6.414695,5.909381,5.2376323,5.853903,0.48213235
6.6777806,5.008671,5.095763,4.9564285,5.0202875,0.057473175
5.0,5.0711484,5.113119,5.424037,5.202768,0.15739611
5.0,5.065574,5.356808,6.572636,5.665006,0.6527115
6.0,5.3948374,5.0324264,5.0371156,5.154793,0.16974773
5.0,5.1032095,5.1858373,4.99203,5.0936923,0.0794071
5.958607,5.5875864,5.006049,5.061199,5.2182784,0.2621091
5.0,5.06847,5.290375,5.52705,5.295298,0.18724687
5.0,5.4398117,5.008114,5.0382442,5.1620564,0.19678733
5.0,5.095033,5.1211243,5.152731,5.122963,0.023590865
5.0,5.0536966,5.0234003,5.518513,5.1985364,0.22659536
5.958607,5.621936,5.177999,6.3518376,5.717257,0.48393452
5.0,5.11749,5.0365853,5.676136,5.276737,0.28434256
6.6575775,5.418769,5.411677,6.7428107,5.8577523,0.6258376
5.0,5.0238886,5.4262524,6.2625484,5.570896,0.5159205
5.7695513,5.443473,4.998296,5.034298,5.158689,0.20190836
5.0,5.018027,5.0659575,5.2190504,5.1010118,0.08572907
5.0604806,5.0792084,5.2193527,5.085614,5.1280584,0.06460776
7.275724,5.107723,5.170481,5.3526745,5.210293,0.103887804
5.0,5.3730335,5.0027313,5.2797213,5.2184954,0.1572522
5.0,5.0917387,5.1745768,5.4803915,5.2489023,0.16714458
5.2441254,5.1032825,4.983014,7.4927526,5.8596826,1.155798
6.30103,7.044624,5.670398,5.818458,6.1778264,0.61589146
6.2596374,5.5311437,5.0121675,6.150992,5.564768,0.46553066
5.0,6.6794596,5.1600637,5.0081596,5.6158943,0.7546068
5.0,5.054537,5.057377,5.2029333,5.104949,0.06929508
5.0,5.0199776,5.0781713,5.025294,5.041147,0.026269522
6.5086384,5.283638,6.7346005,5.0623436,5.693527,0.7416728
5.8860564,5.355565,5.1734633,5.5945053,5.3745112,0.17241095
6.468521,7.454597,4.961473,5.2156053,5.8772254,1.1201853
5.0,5.104922,5.2311196,5.5770154,5.3043523,0.19956678
5.0,5.5616655,5.046247,6.631552,5.746488,0.66026145
5.0,5.1049356,5.0506043,6.518925,5.558155,0.67972904
5.0,6.843195,5.0125265,6.385293,6.080338,0.7778538
6.49485,6.138481,7.020477,5.4592886,6.206083,0.63914245
5.0,5.068038,5.050438,5.731666,5.2833805,0.3170671
6.275724,5.7108517,5.033366,5.5589075,5.4343753,0.2902618
5.0,5.8596044,5.0570574,5.2490187,5.38856,0.34217373
6.2596374,5.1066093,5.8314934,5.6253233,5.5211425,0.30496395
5.455932,5.119961,5.1150136,6.522359,5.5857773,0.66226596
5.0,5.931268,5.1297293,5.119173,5.39339,0.38036165
5.0,5.0976777,6.583667,5.264862,5.6487355,0.66461015
5.0,5.1038423,5.1114364,5.155853,5.1237106,0.022938529
5.0,5.2554445,5.075526,5.2092447,5.180072,0.07629304
6.6382723,5.314726,5.0448923,5.2394834,5.199701,0.11369416
5.0,5.202763,5.134845,5.025671,5.1210933,0.072948545
5.6777806,6.0986586,5.0384502,5.188162,5.441757,0.46850345
5.0,5.1373577,5.4517775,5.4100657,5.333067,0.1394311
5.0,6.877643,5.1563134,5.1512346,5.7283974,0.8126423
5.0,5.1905694,4.9956036,5.7640986,5.316757,0.32617858
5.0,5.2406554,5.0294223,5.393195,5.221091,0.1491526
5.0,4.9937096,5.010878,5.0200415,5.0082097,0.010914286
5.0,5.008218,5.143772,5.1727257,5.1082387,0.07170628
7.5086384,5.0048585,5.0087814,5.1787086,5.064116,0.08104488
5.0,6.259809,6.162087,8.043509,6.8218017,0.864798
5.0,6.6874413,5.700461,5.154252,5.847385,0.63448524
5.0,4.992608,5.0107183,5.0011153,5.0014806,0.0073979986
5.7447276,5.793344,6.200698,5.637612,5.877218,0.23740625
5.0,4.980504,5.767168,6.530338,5.7593365,0.6327412
5.0,5.0826283,5.1212277,5.034265,5.079374,0.035576884
5.0,5.3762197,5.105934,6.290525,5.590893,0.506871
7.086186,5.1427593,4.9937906,5.239254,5.125268,0.10097038
5.5228786,5.0842667,5.190883,5.3092055,5.1947856,0.09187235
5.920819,5.8238964,5.0078278,5.0336146,5.2884464,0.37876675
6.4436975,5.1001225,5.2537937,5.0927925,5.148903,0.07422935
5.0,5.308612,5.0581465,5.36306,5.243273,0.13277791
5.0,5.0221634,5.1702304,5.2030005,5.1317983,0.07866935
5.0,5.296712,5.0537343,5.1780353,5.176161,0.099204056
5.0,6.6163955,5.0011725,4.999868,5.539145,0.7617311
6.1739254,5.542679,5.0096693,5.488637,5.346995,0.23954348
5.5686364,5.238399,7.522344,5.0472536,5.935999,1.1244265
5.0,5.364299,5.038763,5.042294,5.1484523,0.15263359
5.0,5.037284,5.0157905,5.716455,5.25651,0.32534873
5.0,5.243689,5.079681,5.086407,5.1365924,0.07577855
5.0,6.109452,5.1405153,4.9949007,5.4149566,0.4946677
5.29243,5.151451,5.064999,5.013293,5.0765805,0.05699436
5.0,6.3448606,5.0345035,5.384695,5.58802,0.55393416
5.0,5.3612137,5.0035443,5.4079037,5.2575536,0.18062046
5.0,5.339858,5.015595,5.232001,5.195818,0.13482963
5.0,5.059983,5.286613,5.147543,5.164713,0.09331459
5.0,5.196156,5.896867,5.1142664,5.40243,0.35121456
6.0,6.4219275,5.1215677,6.0931754,5.8788905,0.5520703
5.0,5.2107553,5.0286713,5.272337,5.170588,0.10345148
5.0,6.2805023,5.042422,5.1793985,5.5007744,0.5541796
6.4436975,5.0429697,5.0375066,5.3251023,5.135193,0.13430479
5.0,7.247793,5.3139195,5.396342,5.9860177,0.89284396
6.5086384,6.045719,5.2481704,5.547068,5.6136527,0.3289844
5.0,5.1460466,5.06246,5.0182486,5.075585,0.05299238
5.0,5.635153,5.0984583,5.0051827,5.246265,0.27760956
6.075721,5.0440083,5.021147,5.538845,5.2013335,0.23883924
5.7212462,5.491955,5.044797,5.0426483,5.1931334,0.21130049
5.0,6.0001225,5.183767,5.252056,5.4786487,0.36979026
5.0,6.238414,5.532211,5.7187023,5.8297753,0.2988128
5.0,5.8826065,5.0021954,5.0431566,5.3093195,0.4057199
5.0,5.0023236,5.006883,5.006293,5.0051665,0.0020246308
5.0,5.376646,4.9662538,5.053609,5.1321692,0.17651117
5.0,5.0146303,4.9993443,5.467627,5.160534,0.2172373
5.0,5.0976057,5.1722775,5.175206,5.148363,0.03591082
5.5228786,6.1220775,7.458491,7.6614656,7.0806785,0.68287915
5.0,5.0600505,5.0034976,5.015826,5.0264583,0.024280787
5.0,5.136837,5.273317,5.7601786,5.3901114,0.26754352
5.0,7.482326,5.015866,5.2725077,5.9235663,1.107178
5.0,5.0741425,5.0031776,5.052148,5.043156,0.029660767
5.0,5.2443795,5.0502887,5.4520473,5.248905,0.16404851
5.0,5.788931,4.9794483,5.980711,5.58303,0.43391865
6.3665314,5.254959,5.0315847,5.10382,5.130121,0.09306932
5.0,5.0902085,4.9922695,5.0019436,5.0281405,0.044066034
5.0,5.1887035,5.072164,5.393219,5.218029,0.13270028
5.0,5.0141973,5.042123,5.3750706,5.143797,0.16393207
5.0,5.110427,5.0293,5.1541815,5.0979695,0.05173794
5.0,5.3588066,5.002117,5.259781,5.2069016,0.15034185
5.0,5.092002,5.133785,5.147043,5.1242766,0.02345478
5.0,6.053697,5.1197963,7.011672,6.061722,0.7723759
5.0,5.9311385,5.1296816,5.1191416,5.3933206,0.38031906
5.0,5.149349,4.982023,5.617802,5.249725,0.26908523
5.0,5.013288,5.0759172,5.0319514,5.0403857,0.0262546
5.0,5.4273844,5.20444,5.288943,5.3069224,0.09190025
5.0,5.100403,5.048067,5.349708,5.1660595,0.13160522
5.0,5.159219,5.089209,5.008299,5.0855756,0.061666343
5.0,5.233021,4.9925656,5.010966,5.0788503,0.10927318
6.0,5.085368,5.006916,5.138368,5.076884,0.053999364
5.0,5.179488,5.0314274,5.4166346,5.209183,0.15865579
5.0,4.964076,4.996363,5.6976666,5.2193685,0.33846453
5.0,5.1772213,6.2551026,6.625109,6.019144,0.61419433
5.0,5.039377,4.994471,6.2695055,5.4344506,0.5907571
5.0,5.0947065,5.1905923,5.7869387,5.357413,0.30623308
5.920819,5.7871947,5.0191646,5.5167775,5.4410458,0.31808707
5.0,5.092514,5.05946,5.3270655,5.15968,0.11912623
5.0,7.1147776,5.736353,5.2621346,6.0377555,0.7857922
6.30103,5.1917586,5.0447407,5.1253834,5.120628,0.060113966
5.0,5.4668307,5.2148843,5.428079,5.3699317,0.110770404
5.0,6.3793654,5.190614,5.0676055,5.5458617,0.5915117
6.823909,5.145829,5.7863293,5.1501813,5.3607802,0.30091408
5.0,5.155097,5.0265484,5.0185223,5.0667224,0.062576026
5.0,5.522618,5.0148582,5.729422,5.422299,0.30022016
6.853872,6.784204,5.003144,5.299701,5.695683,0.77916414
5.0,5.0512514,5.324671,7.3788013,5.918241,1.0387866
6.055517,5.9083877,5.532313,5.7902594,5.743654,0.15702899
5.6382723,6.1115966,5.1240354,6.9043217,6.0466514,0.72824824
5.0,6.045255,5.021918,5.2950215,5.454065,0.43264762
8.337242,5.9766264,5.07674,6.374562,5.809309,0.54288226
5.0,5.15236,4.979641,5.0029297,5.0449767,0.076524235
5.0,6.287718,5.010664,5.0497313,5.4493713,0.5930152
5.0,5.687825,5.171598,5.074888,5.311437,0.26905906
7.468521,6.812736,5.011789,5.047185,5.6239033,0.8407559
5.0,5.7869077,4.9367013,5.0450234,5.256211,0.37785605
5.0,5.0371475,5.132554,5.073655,5.081119,0.039305493
5.0,4.9720297,5.195686,5.0243354,5.064017,0.09552135
5.49485,6.1960416,5.0534835,6.646291,5.9652724,0.6704226
5.236572,5.969402,5.0070553,5.16285,5.379769,0.42175674
5.0,5.2689023,5.054959,5.035941,5.119934,0.10562217
5.0,5.081116,5.060539,5.7763643,5.3060064,0.33269933
5.0,5.9275274,4.9871798,5.083436,5.3327146,0.42242807
5.920819,5.235014,5.0482764,5.0934544,5.1255817,0.07954808
5.0,6.698668,7.124618,5.196719,6.3400016,0.8269138
5.0,5.2377615,5.0844226,5.1598444,5.160676,0.062603116
5.0,5.6300273,5.025952,6.1113796,5.5891194,0.44406715
5.6197886,5.7097325,5.009648,5.0382576,5.252546,0.32349062
6.4317985,5.308217,5.8292437,5.2000113,5.4458237,0.2746939
5.0,5.562733,5.235059,5.447548,5.4151134,0.1357243
5.0,5.650957,5.0013385,5.011074,5.221123,0.30396444
5.0,5.1109266,4.986485,5.027003,5.0414715,0.05182301
6.1079054,6.2284217,5.078276,5.0635457,5.4567475,0.5456889
5.0,5.0851593,5.106543,5.089715,5.093806,0.009196638
5.0,5.087708,5.0553083,5.195309,5.1127753,0.059840508
5.0,5.0795965,5.612318,5.141102,5.2776723,0.23795886
7.017729,5.0259743,5.0303216,5.605268,5.2205215,0.2720628
5.0,6.185124,5.0255985,6.6919184,5.967547,0.69745266
5.387216,5.0347133,5.1489525,5.0489264,5.077531,0.050835066
5.6777806,5.4656878,5.1263633,5.3018985,5.297983,0.1385563
6.8860564,5.3876925,4.9944534,5.132221,5.171456,0.16291867
5.0,5.1609583,5.037697,5.1394114,5.1126885,0.053752016
5.0,5.1837025,5.1743956,5.0071607,5.121753,0.08111798
5.0,5.065505,5.373931,6.236791,5.5587425,0.4957111
5.823909,5.5019436,5.0184517,5.390005,5.303467,0.20665231
5.0,5.0436573,5.0679827,5.598746,5.2367954,0.25613028
6.154902,5.0531545,4.988326,5.0214825,5.020988,0.026468394
5.0,5.079406,4.995996,5.1093454,5.061582,0.047960248
5.0,5.015981,5.015009,5.1862173,5.0724025,0.08048022
5.0,5.2620606,5.016606,5.010853,5.0965066,0.117088065
5.0,5.056184,5.024448,5.0851374,5.0552564,0.024785042
5.0,5.0555315,5.070016,5.4405155,5.188688,0.17816734
5.0,5.0951366,5.116482,5.283997,5.165205,0.08444935
5.0,5.0410028,5.0084724,6.3894157,5.47963,0.6434525
5.0,5.0273066,5.0704575,5.026941,5.0415683,0.020428281
5.6575775,5.2354274,4.9914517,4.968528,5.0651355,0.12077758
6.1739254,5.0897818,5.1250296,5.285912,5.166908,0.08537021
5.0,5.249902,4.994839,5.0291533,5.0912986,0.11302126
5.0,6.5173326,5.6506944,5.125972,5.764666,0.5737092
5.5228786,5.463415,6.5664196,5.2596936,5.763176,0.5740358
5.0,5.051373,4.990531,5.170329,5.0707445,0.0746694
5.0,6.454551,5.0309258,5.1567097,5.5473957,0.6435081
7.21467,6.3967814,5.01932,6.200123,5.8720746,0.60831004
5.0,8.650644,6.2093453,6.0105295,6.956839,1.2004478
5.0,6.340857,6.720036,5.639754,6.233549,0.4475032
5.0,5.085715,5.0465045,5.3777637,5.1699944,0.14778465
5.0,5.111061,5.040357,5.163051,5.1048236,0.05028346
5.0,5.1397905,5.0653534,6.0644913,5.4232116,0.45447025
5.0,5.274668,5.001509,5.9197803,5.3986526,0.38499743
5.0,5.197603,4.9871364,5.023037,5.069259,0.09192904
5.0,5.0591426,5.0685964,5.0272617,5.0516667,0.01768337
5.0,5.0330534,5.0854344,5.027217,5.0485682,0.026177
5.537602,6.4183793,5.0187297,6.589848,6.0089855,0.70370716
6.337242,5.497838,5.003937,5.066555,5.189443,0.21956131
5.0,6.922794,5.0577536,5.6012797,5.860609,0.7831699
5.853872,5.0329204,5.023839,5.2853146,5.1140246,0.121176995
5.0,5.075427,5.2239428,5.6293683,5.3095794,0.23411243
5.0,5.213537,5.23849,5.9663806,5.4728026,0.34916097
5.0,5.2030916,5.450546,6.2459474,5.6331944,0.44490266
5.0,5.9136534,5.0812173,5.074901,5.3565907,0.39391133
5.0,5.1251545,5.0179057,5.060208,5.067756,0.044108253
5.0,5.519701,5.0930495,5.141803,5.251518,0.19067582
5.0,5.2342715,5.6617417,5.01009,5.3020344,0.27031633
5.0,5.190821,5.2037687,5.423679,5.2727566,0.10684923
5.0,5.0780287,5.0365834,5.2245374,5.11305,0.08062891
5.0,5.1851444,5.0733914,5.1904216,5.1496525,0.05396772
7.09691,5.6111298,5.0085063,5.172926,5.2641873,0.25434262
5.0,5.83802,5.0298533,4.9915953,5.2864895,0.3903035
5.0,7.2815633,4.9813304,5.1411448,5.801346,1.0487031
