exp,model1,model2,model3,mean,std
3.199999,3.1730726,3.2065923,2.659657,3.0131073,0.25030145
1.0,1.8437322,2.567607,1.6740296,2.0284564,0.38748103
3.4000006,3.3671746,3.5101278,3.306289,3.3945303,0.08543544
3.8999999,3.857408,3.7846785,3.7148068,3.7856312,0.058220614
4.0,3.961931,3.9586577,3.98398,3.9681895,0.011245168
3.8999999,3.8543463,3.8556223,3.9482632,3.8860772,0.043975174
3.199999,3.144548,2.9597557,3.0765803,3.0602944,0.07631498
3.8999999,3.8077512,3.8841524,3.8738656,3.8552563,0.03385276
2.200002,2.3346252,3.1276228,3.086333,2.8495271,0.36448056
3.7999997,3.786662,3.7796915,3.7374105,3.7679214,0.021761283
5.0,4.4058137,4.756234,4.653046,4.6050315,0.14703217
3.4000006,3.3347414,3.1837633,3.1991124,3.2392056,0.06784393
3.4000006,3.3449614,3.375162,3.3572125,3.3591118,0.012402233
4.0,3.9317076,3.9313989,4.039835,3.9676473,0.051044654
4.0,3.9385023,3.9396615,3.924742,3.934302,0.0067764493
3.0,3.1053114,3.1670942,3.1234412,3.1319492,0.025930237
3.8999999,3.7895703,3.8553922,3.9147007,3.853221,0.05110734
3.2999995,3.4179885,2.915057,3.446105,3.2597167,0.24398151
3.8999999,3.876477,3.9424095,3.8992019,3.9060295,0.02734637
4.0,3.7642438,3.6856828,3.6838803,3.7112687,0.03746611
3.8999999,3.8620121,3.819046,3.873858,3.8516388,0.023548443
2.200002,3.1515882,2.590857,2.4337883,2.7254112,0.30809933
3.4000006,3.3479445,3.3456242,3.2683024,3.3206236,0.03700885
3.8999999,3.7369378,3.6706858,3.7910795,3.7329009,0.04923336
3.6,3.550111,3.5353222,3.5455587,3.543664,0.006184394
3.8999999,3.7948742,3.8104098,3.8214798,3.808921,0.010912572
4.9,4.513718,4.544203,4.43626,4.49806,0.045436945
3.9172492,3.9283361,3.867598,3.9556994,3.9172113,0.03681745
4.2304487,3.8750813,3.6795611,3.8166933,3.7904453,0.0819502
2.900001,3.7618442,3.3910627,2.7457337,3.299547,0.4198424
3.6,3.6892579,3.4173474,3.4325852,3.5130634,0.124743424
3.5000002,3.4307408,3.2011554,3.2225816,3.284826,0.10354752
4.0,3.0064695,3.0609312,3.6209192,3.22944,0.27770913
4.9542427,4.800974,4.9217806,4.5961385,4.7729645,0.13441007
3.2999995,3.239499,3.1150892,2.7765539,3.0437143,0.19561931
4.0,3.805516,3.618751,3.6993043,3.7078571,0.07648595
3.6,3.6128757,3.6426957,3.5873096,3.6142938,0.022633485
3.199999,3.1789105,3.2048454,3.2119188,3.198558,0.014189997
3.4000006,2.857783,2.8526092,2.2638698,2.6580873,0.27876192
3.8999999,3.8489664,3.8341763,3.766654,3.816599,0.035828803
3.7999997,3.7561774,3.7110143,3.8396103,3.768934,0.053268407
3.1000016,2.2343035,2.6605902,3.0646348,2.653176,0.3390219
3.7999997,3.7243311,3.6889145,3.7213588,3.7115347,0.01604092
3.199999,3.188031,2.887509,3.092533,3.0560246,0.12537414
3.199999,3.1957235,3.193424,3.1965008,3.1952162,0.0013063381
4.0,4.03584,3.9361112,3.9829345,3.9849617,0.040739354
3.2999995,3.2269387,3.272895,3.2868993,3.2622445,0.025611153
4.7,4.6322117,4.5423083,4.5961647,4.5902286,0.036942158
3.6999998,3.496341,3.5000603,3.5043664,3.5002558,0.0032792764
4.0,3.8449354,3.857319,3.7774901,3.8265812,0.035079096
4.3617277,4.4647474,4.239806,4.2944617,4.3330054,0.09579086
4.0,3.9137058,3.9156747,3.906178,3.9118528,0.0040924284
3.5000002,3.5402424,3.3669584,3.3753777,3.4275262,0.079776525
4.0,3.7551293,3.9437332,3.9510574,3.8833065,0.09068436
3.5000002,3.5136685,3.4795501,3.442791,3.47867,0.028942334
3.8999999,3.865344,3.8642964,3.8540275,3.8612225,0.0051056873
3.199999,3.506884,3.5323753,3.5214763,3.5202453,0.010443096
3.199999,3.144899,3.2500129,3.2234163,3.2061093,0.044623505
3.0,2.9772966,3.2067883,3.1091049,3.09773,0.094034225
5.30103,5.124034,4.689641,4.4474697,4.753715,0.27989745
3.199999,3.1695395,2.9401772,3.1938765,3.1011975,0.11429138
3.5000002,2.959314,3.6419911,3.2770896,3.2927983,0.278923
3.199999,3.2276926,3.156288,3.199841,3.1946075,0.029384831
3.199999,3.2642088,3.26808,3.1074452,3.2132447,0.07482819
4.0,3.9376853,3.9474788,3.9838676,3.956344,0.019868672
2.0,2.2585285,2.5480437,2.724276,2.5102828,0.19200629
2.900001,3.3781884,3.2488234,2.980136,3.2023823,0.16578902
3.0,3.1953392,2.5367618,2.696372,2.809491,0.28050905
3.199999,3.140397,2.9413674,2.836368,2.9727108,0.12608255
3.8999999,3.7534215,3.7857838,3.825225,3.7881434,0.029361134
3.4000006,4.149542,3.4198751,3.8197331,3.7963836,0.2983424
2.500003,3.2058294,3.0950522,2.7957873,3.0322227,0.17319404
2.500003,3.1720023,2.873066,2.8607628,2.9686105,0.1439075
3.4000006,3.2496762,3.192948,3.1310496,3.1912243,0.048444435
3.199999,3.2437458,3.1472805,3.1269755,3.1726673,0.050939124
0.5797836,4.355641,4.0986643,4.2652884,4.239865,0.10643941
3.199999,3.168991,3.120967,3.1466038,3.1455204,0.019620745
3.8999999,3.8479586,3.860028,3.8856738,3.8645535,0.01572617
5.0,4.8952703,4.8955336,4.837864,4.8762226,0.027123902
4.0,3.949292,3.9102309,3.896914,3.9188125,0.022227498
3.5000002,3.367539,3.3567185,3.4003682,3.3748753,0.018559625
5.0,4.7792234,4.884797,4.669436,4.7778187,0.08792642
4.0,3.9058168,3.8567426,3.8340044,3.8655212,0.029967241
3.8999999,3.7629194,3.7028086,3.9015307,3.789086,0.08321117
6.079181,5.4502497,4.6424723,4.962015,5.0182457,0.3321621
3.7999997,3.892108,3.9111884,3.8529966,3.885431,0.024221305
3.7999997,3.6701665,3.6612568,3.7325659,3.6879966,0.031724602
3.4000006,3.320533,3.4156284,3.3880403,3.374734,0.03994645
3.8999999,3.7290523,3.7347775,3.8296337,3.764488,0.046124358
3.64836,3.5736914,3.8540206,3.3822913,3.6033344,0.19372001
4.69897,3.5391042,4.5307045,4.545643,4.2051506,0.47100535
0.39967373,1.1907302,1.5617952,1.2305357,1.327687,0.1663352
1.700011,3.8234062,3.8790884,3.6837218,3.7954054,0.08217891
3.199999,3.181579,3.192142,3.197859,3.1905267,0.006743686
2.0999913,1.9039477,2.4892712,2.1761982,2.1898057,0.23915094
3.6,3.4683027,3.2171311,3.3328793,3.3394377,0.10264518
4.0,3.9284992,3.9235215,3.7651048,3.8723752,0.07587884
3.6,3.821939,3.7828526,3.9261003,3.8436306,0.060458604
2.8000019,4.436128,4.231157,3.5816233,4.082969,0.3642474
3.199999,3.161149,3.1883388,3.1834257,3.1776378,0.011830604
3.7999997,3.8711705,3.8534977,3.7788827,3.8345172,0.0399955
4.0,3.9127135,3.9304256,3.9594793,3.934206,0.0192783
3.2999995,3.5997193,3.7327743,3.6770701,3.6698544,0.05455856
3.199999,2.991438,3.3712409,3.161585,3.1747544,0.15533328
3.7999997,3.8043804,3.833273,3.8476167,3.8284233,0.017981146
3.8999999,3.8808866,3.8416796,3.8753827,3.865983,0.017331341
3.7999997,3.0915334,2.752049,3.358028,3.0672035,0.24798736
2.4000022,3.7515361,3.8169541,3.8377113,3.802067,0.036721993
3.4000006,2.9010515,2.6760447,3.185491,2.9208622,0.20845185
3.2999995,3.3088233,3.3750677,3.2368574,3.3069162,0.05644023
4.39794,4.250083,4.46216,4.261663,4.324635,0.09735954
3.90309,3.9222262,3.8967378,3.9402194,3.919728,0.017838975
3.8999999,3.8602521,3.8836803,3.8326197,3.8588507,0.020868976
3.4000006,0.7956152,1.9496037,2.1089828,1.6180671,0.58518994
3.6999998,3.7288194,3.6953838,3.7788572,3.7343533,0.034301832
3.7999997,2.851714,3.6478736,3.639132,3.379573,0.37326995
3.8999999,3.8733978,3.8309076,3.8943777,3.8662279,0.02640293
3.6,3.2157888,3.480697,3.5058424,3.400776,0.13120793
3.6999998,3.7449665,3.6798167,3.7371593,3.7206476,0.029047113
0.30103,2.7623124,2.9451795,2.7474337,2.8183086,0.08991671
4.0,3.892486,3.848441,3.942279,3.8944018,0.038333237
3.8999999,3.4279585,3.6215954,3.8196898,3.6230812,0.15992707
2.900001,3.4430668,3.5343165,3.6511774,3.5428536,0.08517497
3.6,2.9756842,3.2333004,2.662316,2.9571002,0.23347348
3.1000016,2.494276,2.6706636,2.2326617,2.4658673,0.17993833
4.0,3.9353912,3.9132228,3.9662023,3.9382718,0.021724496
3.8999999,3.9138331,3.863523,3.9525576,3.9099712,0.03645064
3.1000016,3.1676135,3.1994646,3.108492,3.1585233,0.037691556
3.2999995,3.2393355,3.2423768,3.269171,3.2502944,0.01340536
3.0,3.1954958,3.4927654,3.052159,3.2468069,0.1834995
1.5999922,1.1491928,2.010637,1.3114309,1.4904203,0.37376413
4.1731863,4.329797,3.9521422,4.4806385,4.2541924,0.22228223
3.7999997,3.874196,3.7601848,3.73145,3.7886105,0.061644744
2.0,3.333545,2.2756767,2.266233,2.6251514,0.50092465
3.5000002,3.1491864,3.5911713,3.2350755,3.3251445,0.19134954
4.0,3.824348,3.8897457,3.9674363,3.8938434,0.058487386
4.518514,3.9293349,4.0045776,4.0954165,4.0097766,0.06790213
3.5000002,3.5148847,3.4644477,3.5651188,3.514817,0.04109881
2.409933,2.562645,2.5582023,3.0164816,2.712443,0.21499547
5.0,4.974818,4.813787,4.783999,4.8575344,0.08381884
3.1000016,3.1619353,3.202462,3.1981812,3.187526,0.018179636
3.4000006,3.2009573,3.3660722,3.3017995,3.2896097,0.06795673
3.4000006,3.383805,3.343954,3.3443608,3.3573735,0.018690785
3.6,3.4055202,3.3666055,3.6621077,3.478078,0.13109498
3.6999998,3.5456622,3.524805,3.510594,3.5270202,0.014402006
3.8999999,3.8274536,3.8499646,3.82519,3.8342028,0.011183557
3.8999999,3.8787715,3.8771977,3.9240046,3.8933246,0.021703506
3.199999,3.17541,3.1321635,3.165684,3.1577523,0.018524691
3.6,3.633431,3.5208008,3.4740787,3.5427704,0.06688436
3.199999,3.1658037,3.1975226,3.1708121,3.178046,0.013922918
1.4313638,2.756512,3.7808423,3.2646046,3.2673197,0.41818553
3.8999999,3.8584175,3.8674679,3.947747,3.8912108,0.040147506
4.0,3.9061117,3.9145815,3.968735,3.9298093,0.027740875
3.199999,3.1797655,3.174041,3.202435,3.185414,0.012260579
4.0,3.7483988,3.5118628,3.852746,3.704336,0.1426102
3.199999,3.1921687,3.098758,3.1644278,3.151785,0.039168645
3.6999998,3.2426534,3.41403,2.8642962,3.17366,0.2296692
1.5185139,1.4065938,1.0117347,1.0739136,1.1640807,0.17335129
4.0,3.9724255,3.8929076,3.9179232,3.9277523,0.033198666
5.0,4.8604593,4.942277,4.334096,4.7122774,0.26949266
3.2999995,3.3268878,3.285281,3.2741015,3.2954235,0.022711998
5.30103,5.0826454,5.241885,5.1862807,5.1702704,0.065987736
2.7000024,3.2311754,3.2467594,3.261223,3.2463858,0.012269746
3.7999997,3.7675633,3.803625,3.7736385,3.7816088,0.015764078
4.0,3.9758544,3.914445,3.9833505,3.9578831,0.03086763
2.900001,2.9482522,2.7843363,3.6193345,3.1173077,0.36123887
2.0999913,1.9937735,2.998499,2.3032424,2.4318383,0.42013568
3.199999,3.1757305,3.1748903,3.188244,3.1796217,0.00610666
3.2999995,3.2934632,3.2677348,3.3012226,3.2874737,0.014312363
3.8999999,3.665266,3.6610003,3.6663826,3.6642163,0.0023193073
3.7999997,3.7118678,3.7608871,3.73707,3.7366085,0.020014724
3.1000016,3.1027281,3.2772236,3.2518668,3.2106063,0.0769805
2.3000083,2.76347,2.7711143,2.4981556,2.6775799,0.12691057
2.3000083,3.0934336,3.0625255,3.0815039,3.0791543,0.012727085
3.7999997,3.8010232,3.8329418,3.81253,3.8154984,0.013198642
3.6,3.502922,3.5175061,3.5588698,3.5264328,0.02369671
3.4000006,3.311861,3.3320553,3.327917,3.3239443,0.00870971
3.1000016,3.6408024,3.511828,3.4794354,3.5440218,0.06970013
3.199999,3.4574637,3.5160112,3.4198472,3.4644406,0.039567556
3.8999999,3.8506055,3.894558,3.815989,3.8537176,0.03215103
1.4999619,1.558738,1.5801724,1.0285633,1.3891579,0.255129
0.5998831,1.5081613,1.4644977,1.8429383,1.6051992,0.16904946
4.0,3.9153285,3.8574767,3.8948178,3.8892078,0.023948733
3.8999999,3.9315038,3.825757,3.9412289,3.8994968,0.05229266
4.0,3.9193988,3.9326563,3.968854,3.940303,0.020901477
3.6,3.5885334,3.4816928,3.5027475,3.5243244,0.046208985
2.0999913,2.6244187,3.2852156,2.1803064,2.696647,0.45395944
3.8999999,3.8482502,3.8225353,3.8283105,3.833032,0.011016139
2.1760912,3.041777,3.4511826,3.1642685,3.2190762,0.17157342
3.7999997,3.7395954,3.6975317,3.7609553,3.732694,0.026348434
2.3000083,3.1337807,3.1470993,3.0789995,3.1199598,0.029469265
3.7999997,3.8392248,3.8086002,3.847617,3.831814,0.016768357
3.6,3.8753505,3.4681816,3.8933873,3.7456398,0.19633071
3.6999998,3.3849893,3.272129,3.1337783,3.263632,0.10273227
3.7999997,3.732209,3.387349,3.4363422,3.5186336,0.15233952
1.7075702,1.851351,2.082499,1.8970456,1.9436318,0.099950194
3.4000006,3.6363752,3.7071617,3.4093392,3.5842922,0.1270408
3.1000016,3.1230364,3.0800846,3.1101038,3.1044083,0.017991563
3.199999,3.1745722,3.194694,3.1808674,3.183378,0.008404311
3.7999997,3.736887,3.7698193,3.7073164,3.7380075,0.025528986
3.7999997,3.6971736,3.7983773,3.5535083,3.6830196,0.10046709
4.69897,4.899349,4.621871,4.7801085,4.7671094,0.1136523
3.5000002,3.6315267,3.597427,3.783823,3.6709254,0.0810353
3.6,3.2787368,3.3439422,3.5192149,3.3806312,0.1015447
3.3986337,3.859482,3.816058,3.8629844,3.846175,0.021343794
4.0,3.9739215,3.9087477,4.005548,3.9627392,0.040301874
3.6,3.6415997,3.538004,3.525413,3.568339,0.052057594
2.3000083,2.9150877,2.9223304,2.5894313,2.8089497,0.15525119
4.60206,4.5354643,4.6195526,4.5179996,4.557672,0.044333164
3.6999998,3.7126431,3.5113127,3.6527047,3.6255538,0.08440527
3.5000002,2.873166,2.6739032,3.2831154,2.943395,0.25361905
1.8000294,2.0285501,2.1147873,1.7946318,1.979323,0.13525867
3.9542425,3.1912425,3.205362,3.157633,3.1847458,0.020019474
3.199999,3.1310213,3.198425,3.1754198,3.1682885,0.027975673
